epsilon,psi_radians,gap,quadratic,ratio_to_quadratic
0.03,4.616395871525001,0.0005199021278332723,0.0005196152422706632,1.0005521115226632
0.03,4.625122517784973,0.0005199063947805621,0.0005196152422706632,1.0005603232665512
0.03,4.633849164044945,0.00051991029143288,0.0005196152422706632,1.0005678223774335
0.03,4.642575810304916,0.0005199138071182727,0.0005196152422706632,1.0005745883171262
0.03,4.651302456564888,0.0005199169322083957,0.0005196152422706632,1.0005806025558721
0.03,4.6600291028248595,0.0005199196581444786,0.0005196152422706632,1.0005858486223096
0.03,4.6687557490848315,0.0005199219774617851,0.0005196152422706632,1.0005903121505473
0.03,4.6774823953448035,0.0005199238838082525,0.0005196152422706632,1.0005939809160342
0.03,4.686209041604775,0.00051992537196277,0.0005196152422706632,1.0005968448707385
0.03,4.694935687864747,0.0005199264378513825,0.0005196152422706632,1.0005988961743297
0.03,4.703662334124719,0.0005199270785545866,0.0005196152422706632,1.0006001292082207
0.03,4.71238898038469,0.0005199272923173126,0.0005196152422706632,1.0006005405947789
0.03,4.721115626644662,0.000519927078554151,0.0005196152422706632,1.0006001292073825
0.03,4.729842272904633,0.0005199264378517255,0.0005196152422706632,1.0005988961749896
0.03,4.738568919164605,0.0005199253719629041,0.0005196152422706632,1.0005968448709965
0.03,4.747295565424577,0.0005199238838081544,0.0005196152422706632,1.0005939809158455
0.03,4.756022211684548,0.0005199219774618271,0.0005196152422706632,1.0005903121506279
0.03,4.76474885794452,0.0005199196581443965,0.0005196152422706632,1.0005858486221517
0.03,4.773475504204491,0.0005199169322085211,0.0005196152422706632,1.0005806025561135
0.03,4.782202150464463,0.0005199138071182081,0.0005196152422706632,1.0005745883170019
0.03,4.790928796724435,0.0005199102914328284,0.0005196152422706632,1.0005678223773342
0.03,4.799655442984406,0.000519906394780606,0.0005196152422706632,1.0005603232666356
0.03,4.808382089244378,0.0005199021278334547,0.0005196152422706632,1.0005521115230143
0.03,4.817108735504349,0.0005198975022776823,0.0005196152422706632,1.0005432096367797
0.03,4.825835381764321,0.0005198925307829474,0.0005196152422706632,1.0005336419907016
0.03,4.834562028024293,0.0005198872269652945,0.0005196152422706632,1.0005234347888694
0.03,4.843288674284264,0.000519881605351998,0.0005196152422706632,1.000512615989036
0.03,4.852015320544236,0.0005198756813426452,0.0005196152422706632,1.000501215227721
0.03,4.860741966804208,0.0005198694711632275,0.0005196152422706632,1.0004892637318592
0.03,4.869468613064179,0.0005198629918260385,0.0005196152422706632,1.000476794241625
0.03,4.878195259324151,0.000519856261080763,0.0005196152422706632,1.000463840916303
0.03,4.886921905584122,0.0005198492973661623,0.0005196152422706632,1.0004504392413052
0.03,4.895648551844094,0.000519842119760894,0.0005196152422706632,1.000436625933526
0.03,4.904375198104066,0.0005198347479292266,0.0005196152422706632,1.0004224388368674
0.03,4.9131018443640375,0.0005198272020695452,0.0005196152422706632,1.0004079168231395
0.03,4.9218284906240095,0.0005198195028572,0.0005196152422706632,1.000393099682073
0.03,4.930555136883981,0.0005198116713890002,0.0005196152422706632,1.0003780280144952
0.03,4.939281783143953,0.0005198037291244858,0.0005196152422706632,1.0003627431193105
0.03,4.948008429403925,0.000519795697828178,0.0005196152422706632,1.0003472868823597
0.03,4.956735075663896,0.0005197875995112013,0.0005196152422706632,1.0003317016640714
0.03,4.965461721923868,0.0005197794563660406,0.0005196152422706632,1.000316030173903
0.03,4.974188368183839,0.0005197712907118608,0.0005196152422706632,1.0003003153651067
0.03,4.982915014443811,0.000519763124929016,0.0005196152422706632,1.000284600308695
0.03,4.991641660703783,0.0005197549814007239,0.0005196152422706632,1.0002689280811896
0.03,5.000368306963754,0.0005197468824489081,0.0005196152422706632,1.0002533416411528
0.03,5.009094953223726,0.0005197388502745636,0.0005196152422706632,1.0002378837144195
0.03,5.017821599483698,0.0005197309068974259,0.0005196152422706632,1.0002225966779905
0.03,5.026548245743669,0.0005197230740939146,0.0005196152422706632,1.0002075224406046
0.03,5.035274892003641,0.0005197153733387451,0.0005196152422706632,1.0001927023303712
0.03,5.044001538263612,0.0005197078257458129,0.0005196152422706632,1.0001781769810005
0.03,5.052728184523584,0.0005197004520092163,0.0005196152422706632,1.000163986218304
0.03,5.061454830783556,0.0005196932723484758,0.0005196152422706632,1.0001501689547665
0.03,5.070181477043527,0.0005196863064498563,0.0005196152422706632,1.0001367630766227
0.03,5.078908123303499,0.0005196795734158195,0.0005196152422706632,1.0001238053465775
0.03,5.08763476956347,0.0005196730917113823,0.0005196152422706632,1.000111331300572
0.03,5.096361415823442,0.0005196668791111128,0.0005196152422706632,1.000099375145779
0.03,5.105088062083414,0.0005196609526533843,0.0005196152422706632,1.0000879696725624
0.03,5.113814708343385,0.0005196553285923815,0.0005196152422706632,1.0000771461621163
0.03,5.122541354603357,0.0005196500223541474,0.0005196152422706632,1.0000669343018733
0.03,5.1312680008633285,0.0005196450484912631,0.0005196152422706632,1.0000573620982895
0.03,5.1399946471233005,0.0005196404206472487,0.0005196152422706632,1.0000484558083313
0.03,5.1487212933832724,0.0005196361515161192,0.0005196152422706632,1.0000402398616417
0.03,5.1574479396432436,0.0005196322528080611,0.0005196152422706632,1.0000327367944857
0.03,5.1661745859032155,0.0005196287352179521,0.0005196152422706632,1.0000259671891647
0.03,5.1749012321631875,0.0005196256083945898,0.0005196152422706632,1.0000199496147981
0.03,5.183627878423159,0.0005196228809157447,0.0005196152422706632,1.0000147005793134
0.03,5.192354524683131,0.0005196205602636546,0.0005196152422706632,1.0000102344822837
0.03,5.201081170943102,0.0005196186528043943,0.0005196152422706632,1.0000065635752258
0.03,5.209807817203074,0.0005196171637711767,0.0005196152422706632,1.0000036979294624
0.03,5.218534463463046,0.0005196160972481524,0.0005196152422706632,1.0000016454049452
0.03,5.227261109723017,0.0005196154561616409,0.0005196152422706632,1.0000004116333783
0.03,5.235987755982989,0.0005196152422708923,0.0005196152422706632,1.000000000000441
0.03,5.24471440224296,0.0005196154561618951,0.0005196152422706632,1.0000004116338677
0.03,5.253441048502932,0.0005196160972482946,0.0005196152422706632,1.0000016454052187
0.03,5.262167694762904,0.0005196171637709222,0.0005196152422706632,1.0000036979289724
0.03,5.270894341022875,0.0005196186528043442,0.0005196152422706632,1.0000065635751294
0.03,5.279620987282847,0.0005196205602638697,0.0005196152422706632,1.0000102344826978
0.03,5.288347633542818,0.0005196228809158182,0.0005196152422706632,1.0000147005794549
0.03,5.29707427980279,0.0005196256083945905,0.0005196152422706632,1.0000199496147995
0.03,5.305800926062762,0.0005196287352180832,0.0005196152422706632,1.000025967189417
0.03,5.314527572322733,0.0005196322528083329,0.0005196152422706632,1.0000327367950088
0.03,5.323254218582705,0.0005196361515164208,0.0005196152422706632,1.0000402398622223
0.03,5.331980864842677,0.0005196404206473051,0.0005196152422706632,1.0000484558084397
0.03,5.340707511102648,0.0005196450484912541,0.0005196152422706632,1.0000573620982722
0.03,5.34943415736262,0.0005196500223539406,0.0005196152422706632,1.0000669343014754
0.03,5.358160803622591,0.0005196553285927348,0.0005196152422706632,1.0000771461627962
0.03,5.366887449882563,0.0005196609526533541,0.0005196152422706632,1.0000879696725045
0.03,5.375614096142535,0.0005196668791109955,0.0005196152422706632,1.0000993751455531
0.03,5.3843407424025065,0.0005196730917114647,0.0005196152422706632,1.0001113313007306
0.03,5.3930673886624785,0.0005196795734163629,0.0005196152422706632,1.0001238053476231
0.03,5.40179403492245,0.0005196863064500352,0.0005196152422706632,1.000136763076967
0.03,5.410520681182422,0.0005196932723484577,0.0005196152422706632,1.0001501689547316
0.03,5.419247327442394,0.0005197004520096143,0.0005196152422706632,1.0001639862190699
0.03,5.427973973702365,0.0005197078257458994,0.0005196152422706632,1.000178176981167
0.03,5.436700619962337,0.0005197153733388433,0.0005196152422706632,1.00019270233056
0.03,5.445427266222308,0.0005197230740941073,0.0005196152422706632,1.0002075224409754
0.03,5.45415391248228,0.0005197309068975547,0.0005196152422706632,1.0002225966782383
0.03,5.462880558742252,0.000519738850274666,0.0005196152422706632,1.0002378837146164
0.03,5.471607205002223,0.000519746882448975,0.0005196152422706632,1.0002533416412815
0.03,5.480333851262195,0.0005197549814007595,0.0005196152422706632,1.000268928081258
0.03,5.489060497522167,0.0005197631249292897,0.0005196152422706632,1.0002846003092216
0.03,5.497787143782138,0.0005197712907118931,0.0005196152422706632,1.0003003153651688
0.03,5.50651379004211,0.0005197794563662059,0.0005196152422706632,1.000316030174221
0.03,5.515240436302081,0.0005197875995113132,0.0005196152422706632,1.0003317016642868
0.03,5.523967082562053,0.0005197956978287127,0.0005196152422706632,1.0003472868833887
0.03,5.532693728822025,0.0005198037291246477,0.0005196152422706632,1.000362743119622
0.03,5.541420375081996,0.0005198116713890924,0.0005196152422706632,1.0003780280146726
0.03,5.550147021341968,0.0005198195028575623,0.0005196152422706632,1.00039309968277
0.03,5.558873667601939,0.0005198272020697919,0.0005196152422706632,1.0004079168236144
0.03,5.567600313861911,0.0005198347479296044,0.0005196152422706632,1.0004224388375944
0.03,5.576326960121883,0.0005198421197610677,0.0005196152422706632,1.0004366259338602
0.03,5.585053606381854,0.0005198492973666873,0.0005196152422706632,1.0004504392423157
0.03,5.593780252641826,0.0005198562610807528,0.0005196152422706632,1.0004638409162832
0.03,5.602506898901797,0.0005198629918261422,0.0005196152422706632,1.0004767942418247
0.03,5.611233545161769,0.0005198694711634008,0.0005196152422706632,1.0004892637321927
0.03,5.619960191421741,0.0005198756813429507,0.0005196152422706632,1.000501215228309
0.03,5.6286868376817125,0.0005198816053527093,0.0005196152422706632,1.000512615990405
0.03,5.6374134839416845,0.0005198872269655381,0.0005196152422706632,1.0005234347893381
0.03,5.6461401302016565,0.0005198925307833511,0.0005196152422706632,1.0005336419914783
0.03,5.654866776461628,0.0005198975022783113,0.0005196152422706632,1.0005432096379903
0.03,5.6635934227216,0.0005199021278340172,0.0005196152422706632,1.0005521115240967
0.03,5.672320068981571,0.0005199063947808512,0.0005196152422706632,1.0005603232671076
0.03,5.681046715241543,0.0005199102914330966,0.0005196152422706632,1.0005678223778502
0.03,5.689773361501515,0.0005199138071185261,0.0005196152422706632,1.0005745883176138
0.03,5.698500007761486,0.000519916932208655,0.0005196152422706632,1.0005806025563713
0.03,5.707226654021458,0.0005199196581449171,0.0005196152422706632,1.0005858486231536
0.03,5.715953300281429,0.0005199219774618599,0.0005196152422706632,1.0005903121506912
0.03,5.724679946541401,0.0005199238838083884,0.0005196152422706632,1.0005939809162958
0.03,5.733406592801373,0.0005199253719634512,0.0005196152422706632,1.0005968448720495
0.03,5.742133239061344,0.0005199264378519075,0.0005196152422706632,1.00059889617534
0.03,5.750859885321316,0.0005199270785547576,0.0005196152422706632,1.00060012920855
0.03,5.759586531581287,0.0005199272923177191,0.0005196152422706632,1.0006005405955611
0.03,5.768313177841259,0.0005199270785549113,0.0005196152422706632,1.0006001292088456
0.03,5.777039824101231,0.0005199264378517579,0.0005196152422706632,1.000598896175052
0.03,5.785766470361202,0.0005199253719634811,0.0005196152422706632,1.000596844872107
0.03,5.794493116621174,0.000519923883808463,0.0005196152422706632,1.0005939809164393
0.03,5.803219762881146,0.000519921977461951,0.0005196152422706632,1.0005903121508664
0.03,5.811946409141117,0.0005199196581448257,0.0005196152422706632,1.0005858486229777
0.03,5.820673055401089,0.0005199169322085452,0.0005196152422706632,1.0005806025561599
0.03,5.82939970166106,0.000519913807118525,0.0005196152422706632,1.0005745883176118
0.03,5.838126347921032,0.0005199102914330305,0.0005196152422706632,1.000567822377723
0.03,5.846852994181004,0.0005199063947807831,0.0005196152422706632,1.0005603232669766
0.03,5.8555796404409755,0.0005199021278339388,0.0005196152422706632,1.0005521115239457
0.03,5.8643062867009474,0.0005198975022781672,0.0005196152422706632,1.000543209637713
0.03,5.8730329329609186,0.0005198925307831719,0.0005196152422706632,1.0005336419911335
0.03,5.8817595792208905,0.0005198872269654251,0.0005196152422706632,1.0005234347891208
0.03,5.8904862254808625,0.0005198816053524625,0.0005196152422706632,1.00051261598993
0.03,5.899212871740834,0.0005198756813428061,0.0005196152422706632,1.0005012152280306
0.03,5.907939518000806,0.0005198694711635541,0.0005196152422706632,1.0004892637324878
0.03,5.916666164260777,0.0005198629918262491,0.0005196152422706632,1.0004767942420303
0.03,5.925392810520749,0.0005198562610808143,0.0005196152422706632,1.0004638409164015
0.03,5.934119456780721,0.0005198492973662233,0.0005196152422706632,1.0004504392414226
0.03,5.942846103040692,0.000519842119761128,0.0005196152422706632,1.0004366259339763
0.03,5.951572749300664,0.0005198347479295702,0.0005196152422706632,1.0004224388375287
0.03,5.960299395560636,0.0005198272020699137,0.0005196152422706632,1.0004079168238487
0.03,5.969026041820607,0.0005198195028574669,0.0005196152422706632,1.0003930996825863
0.03,5.977752688080579,0.0005198116713892417,0.0005196152422706632,1.00037802801496
0.03,5.98647933434055,0.0005198037291249418,0.0005196152422706632,1.0003627431201882
0.03,5.995205980600522,0.0005197956978288413,0.0005196152422706632,1.0003472868836363
0.03,6.003932626860494,0.0005197875995113231,0.0005196152422706632,1.0003317016643059
0.03,6.012659273120465,0.0005197794563663583,0.0005196152422706632,1.0003160301745142
0.03,6.021385919380437,0.0005197712907119016,0.0005196152422706632,1.0003003153651853
0.03,6.030112565640408,0.0005197631249295035,0.0005196152422706632,1.000284600309633
0.03,6.03883921190038,0.0005197549814007501,0.0005196152422706632,1.00026892808124
0.03,6.047565858160352,0.0005197468824489098,0.0005196152422706632,1.000253341641156
0.03,6.056292504420323,0.0005197388502747171,0.0005196152422706632,1.000237883714715
0.03,6.065019150680295,0.0005197309068973666,0.0005196152422706632,1.0002225966778764
0.03,6.073745796940266,0.0005197230740939775,0.0005196152422706632,1.0002075224407256
0.03,6.082472443200238,0.0005197153733389917,0.0005196152422706632,1.0001927023308457
0.03,6.09119908946021,0.0005197078257460409,0.0005196152422706632,1.0001781769814393
0.03,6.0999257357201815,0.0005197004520098082,0.0005196152422706632,1.000163986219443
0.03,6.1086523819801535,0.000519693272348558,0.0005196152422706632,1.0001501689549248
0.03,6.1173790282401255,0.000519686306450006,0.0005196152422706632,1.000136763076911
0.03,6.126105674500097,0.00051967957341643,0.0005196152422706632,1.0001238053477524
0.03,6.134832320760069,0.0005196730917113537,0.0005196152422706632,1.000111331300517
0.03,6.14355896702004,0.0005196668791111682,0.0005196152422706632,1.0000993751458855
0.03,6.152285613280012,0.0005196609526533783,0.0005196152422706632,1.000087969672551
0.03,6.161012259539984,0.0005196553285928188,0.0005196152422706632,1.0000771461629578
0.03,6.169738905799955,0.000519650022353861,0.0005196152422706632,1.0000669343013222
0.03,6.178465552059927,0.0005196450484911501,0.0005196152422706632,1.0000573620980722
0.03,6.187192198319898,0.0005196404206474696,0.0005196152422706632,1.0000484558087563
0.03,6.19591884457987,0.0005196361515161088,0.0005196152422706632,1.0000402398616217
0.03,6.204645490839842,0.000519632252808467,0.0005196152422706632,1.0000327367952668
0.03,6.213372137099813,0.0005196287352177637,0.0005196152422706632,1.000025967188802
0.03,6.222098783359785,0.0005196256083948146,0.0005196152422706632,1.0000199496152307
0.03,6.230825429619756,0.0005196228809158923,0.0005196152422706632,1.0000147005795974
0.03,6.239552075879728,0.0005196205602638916,0.0005196152422706632,1.00001023448274
0.03,6.2482787221397,0.0005196186528045203,0.0005196152422706632,1.0000065635754682
0.03,6.257005368399671,0.0005196171637712144,0.0005196152422706632,1.0000036979295348
0.03,6.265732014659643,0.0005196160972479546,0.0005196152422706632,1.0000016454045644
0.03,6.274458660919615,0.0005196154561616729,0.0005196152422706632,1.00000041163344
0.03,6.283185307179586,0.0005196152422708433,0.0005196152422706632,1.0000000000003466
0.05,0.0,0.0014433756729740344,0.0014433756729740647,0.999999999999979
0.05,0.008726646259971648,0.0014433773269009241,0.0014433756729740647,1.000001145874141
0.05,0.017453292519943295,0.0014433822841365468,0.0014433756729740647,1.0000045803477264
0.05,0.026179938779914945,0.0014433905310598958,0.0014433756729740647,1.0000102939838251
0.05,0.03490658503988659,0.0014434020450104542,0.0014433756729740647,1.0000182710827703
0.05,0.04363323129985824,0.001443416794351087,0.0014433756729740647,1.000028489725712
0.05,0.05235987755982989,0.0014434347385571845,0.0014433756729740647,1.0000409218363768
0.05,0.061086523819801536,0.001443455828326156,0.0014433756729740647,1.0000555332569283
0.05,0.06981317007977318,0.001443480005716355,0.0014433756729740647,1.0000722838442158
0.05,0.07853981633974483,0.0014435072043058152,0.0014433756729740647,1.0000911275797517
0.05,0.08726646259971647,0.0014435373493767109,0.0014433756729740647,1.0001120126975072
0.05,0.09599310885968812,0.0014435703581212964,0.0014433756729740647,1.0001348818265938
0.05,0.10471975511965978,0.0014436061398718516,0.0014433756729740647,1.0001596721505719
0.05,0.11344640137963143,0.0014436445963508353,0.0014433756729740647,1.0001863155807638
0.05,0.12217304763960307,0.0014436856219420741,0.0014433756729740647,1.0002147389441383
0.05,0.1308996938995747,0.0014437291039838046,0.0014433756729740647,1.000244864186336
0.05,0.13962634015954636,0.0014437749230780264,0.0014433756729740647,1.0002766085859955
0.05,0.14835298641951802,0.0014438229534216567,0.0014433756729740647,1.0003098849841845
0.05,0.15707963267948966,0.0014438730631527777,0.0014433756729740647,1.0003446020242868
0.05,0.16580627893946132,0.0014439251147151451,0.0014433756729740647,1.00038066440454
0.05,0.17453292519943295,0.0014439789652367044,0.0014433756729740647,1.000417973140282
0.05,0.1832595714594046,0.0014440344669239375,0.0014433756729740647,1.0004564258371595
0.05,0.19198621771937624,0.0014440914674699215,0.0014433756729740647,1.0004959169738408
0.05,0.2007128639793479,0.0014441498104712336,0.0014433756729740647,1.0005363381908563
0.05,0.20943951023931956,0.0014442093358614748,0.0014433756729740647,1.0005775785909516
0.05,0.2181661564992912,0.0014442698803489769,0.0014433756729740647,1.0006195250423402
0.05,0.22689280275926285,0.0014443312778687444,0.0014433756729740647,1.0006620624918188
0.05,0.23561944901923448,0.0014443933600361695,0.0014433756729740647,1.0007050742791084
0.05,0.24434609527920614,0.0014444559566107738,0.0014433756729740647,1.000748442458146
0.05,0.2530727415391778,0.0014445188959645242,0.0014433756729740647,1.0007920481215427
0.05,0.2617993877991494,0.0014445820055512912,0.0014433756729740647,1.0008357717258327
0.05,0.27052603405912107,0.0014446451123810693,0.0014433756729740647,1.000879493420025
0.05,0.2792526803190927,0.0014447080434938843,0.0014433756729740647,1.000923093373934
0.05,0.2879793265790644,0.0014447706264346025,0.0014433756729740647,1.0009664521071382
0.05,0.29670597283903605,0.0014448326897239128,0.0014433756729740647,1.0010094508152863
0.05,0.30543261909900765,0.0014448940633282764,0.0014433756729740647,1.001051971695687
0.05,0.3141592653589793,0.0014449545791258632,0.0014433756729740647,1.0010938982701192
0.05,0.32288591161895097,0.0014450140713648592,0.0014433756729740647,1.001135115702358
0.05,0.33161255787892263,0.001445072377117239,0.0014433756729740647,1.0011755111125562
0.05,0.34033920413889424,0.0014451293367247174,0.0014433756729740647,1.0012149738862088
0.05,0.3490658503988659,0.001445184794233188,0.0014433756729740647,1.001253395975142
0.05,0.35779249665883756,0.0014452385978183096,0.0014433756729740647,1.0012906721923658
0.05,0.3665191429188092,0.0014452906002020325,0.0014433756729740647,1.001326700500655
0.05,0.3752457891787809,0.0014453406590504614,0.0014433756729740647,1.0013613822881937
0.05,0.3839724354387525,0.0014453886373644058,0.0014433756729740647,1.001394622639159
0.05,0.39269908169872414,0.0014454344038533555,0.0014433756729740647,1.001426330592817
0.05,0.4014257279586958,0.0014454778332894003,0.0014433756729740647,1.0014564193887265
0.05,0.41015237421866746,0.0014455188068516112,0.0014433756729740647,1.001484806705333
0.05,0.4188790204786391,0.001445557212447743,0.0014433756729740647,1.0015114148828512
0.05,0.4276056667386107,0.0014455929450195026,0.0014433756729740647,1.0015361711347603
0.05,0.4363323129985824,0.0014456259068277614,0.0014433756729740647,1.0015590077454057
0.05,0.44505895925855404,0.001445656007719095,0.0014433756729740647,1.0015798622546628
0.05,0.4537856055185257,0.001445683165370166,0.0014433756729740647,1.0015986776272505
0.05,0.4625122517784973,0.0014457073055114413,0.0014433756729740647,1.0016154024077268
0.05,0.47123889803846897,0.0014457283621291993,0.0014433756729740647,1.0016299908604438
0.05,0.4799655442984406,0.0014457462776450677,0.0014433756729740647,1.0016424030939348
0.05,0.4886921905584123,0.0014457610030706638,0.0014433756729740647,1.0016526051680532
0.05,0.49741883681838395,0.0014457724981431367,0.0014433756729740647,1.001660569187877
0.05,0.5061454830783556,0.0014457807314322735,0.0014433756729740647,1.0016662733779162
0.05,0.5148721293383273,0.0014457856804274299,0.0014433756729740647,1.0016697021423393
0.05,0.5235987755982988,0.001445787331597047,0.0014433756729740647,1.0016708461062067
0.05,0.5323254218582705,0.0014457856804273948,0.0014433756729740647,1.0016697021423149
0.05,0.5410520681182421,0.0014457807314322455,0.0014433756729740647,1.001666273377897
0.05,0.5497787143782138,0.0014457724981430168,0.0014433756729740647,1.001660569187794
0.05,0.5585053606381855,0.0014457610030708364,0.0014433756729740647,1.0016526051681727
0.05,0.5672320068981571,0.001445746277644955,0.0014433756729740647,1.0016424030938567
0.05,0.5759586531581288,0.001445728362129538,0.0014433756729740647,1.0016299908606785
0.05,0.5846852994181004,0.0014457073055114268,0.0014433756729740647,1.0016154024077166
0.05,0.5934119456780721,0.001445683165370156,0.0014433756729740647,1.0015986776272436
0.05,0.6021385919380436,0.0014456560077189924,0.0014433756729740647,1.0015798622545917
0.05,0.6108652381980153,0.001445625906827484,0.0014433756729740647,1.0015590077452134
0.05,0.619591884457987,0.001445592945019188,0.0014433756729740647,1.0015361711345423
0.05,0.6283185307179586,0.0014455572124475779,0.0014433756729740647,1.0015114148827367
0.05,0.6370451769779303,0.0014455188068515103,0.0014433756729740647,1.001484806705263
0.05,0.6457718232379019,0.0014454778332891138,0.0014433756729740647,1.001456419388528
0.05,0.6544984694978736,0.0014454344038529528,0.0014433756729740647,1.0014263305925382
0.05,0.6632251157578453,0.0014453886373642388,0.0014433756729740647,1.0013946226390433
0.05,0.6719517620178169,0.0014453406590500112,0.0014433756729740647,1.001361382287882
0.05,0.6806784082777885,0.0014452906002017892,0.0014433756729740647,1.0013267005004864
0.05,0.6894050545377601,0.0014452385978185307,0.0014433756729740647,1.001290672192519
0.05,0.6981317007977318,0.0014451847942330363,0.0014433756729740647,1.0012533959750367
0.05,0.7068583470577035,0.0014451293367248681,0.0014433756729740647,1.0012149738863134
0.05,0.7155849933176751,0.001445072377117203,0.0014433756729740647,1.0011755111125313
0.05,0.7243116395776468,0.0014450140713644043,0.0014433756729740647,1.001135115702043
0.05,0.7330382858376184,0.0014449545791254713,0.0014433756729740647,1.0010938982698476
0.05,0.7417649320975901,0.0014448940633281632,0.0014433756729740647,1.0010519716956083
0.05,0.7504915783575618,0.0014448326897239115,0.0014433756729740647,1.0010094508152854
0.05,0.7592182246175333,0.00144477062643437,0.0014433756729740647,1.0009664521069772
0.05,0.767944870877505,0.0014447080434938234,0.0014433756729740647,1.0009230933738915
0.05,0.7766715171374766,0.0014446451123806042,0.0014433756729740647,1.0008794934197025
0.05,0.7853981633974483,0.001444582005551071,0.0014433756729740647,1.0008357717256802
0.05,0.7941248096574199,0.0014445188959642617,0.0014433756729740647,1.0007920481213608
0.05,0.8028514559173916,0.0014444559566106432,0.0014433756729740647,1.0007484424580557
0.05,0.8115781021773633,0.0014443933600359548,0.0014433756729740647,1.0007050742789596
0.05,0.8203047484373349,0.0014443312778686273,0.0014433756729740647,1.0006620624917375
0.05,0.8290313946973066,0.0014442698803490423,0.0014433756729740647,1.0006195250423857
0.05,0.8377580409572782,0.0014442093358611285,0.0014433756729740647,1.0005775785907116
0.05,0.8464846872172498,0.0014441498104710339,0.0014433756729740647,1.000536338190718
0.05,0.8552113334772214,0.0014440914674697116,0.0014433756729740647,1.0004959169736953
0.05,0.8639379797371931,0.001444034466924175,0.0014433756729740647,1.000456425837324
0.05,0.8726646259971648,0.0014439789652365346,0.0014433756729740647,1.0004179731401643
0.05,0.8813912722571364,0.0014439251147149005,0.0014433756729740647,1.0003806644043707
0.05,0.8901179185171081,0.0014438730631526624,0.0014433756729740647,1.0003446020242068
0.05,0.8988445647770797,0.0014438229534214466,0.0014433756729740647,1.000309884984039
0.05,0.9075712110370514,0.0014437749230778762,0.0014433756729740647,1.0002766085858914
0.05,0.9162978572970231,0.0014437291039836387,0.0014433756729740647,1.000244864186221
0.05,0.9250245035569946,0.0014436856219421075,0.0014433756729740647,1.0002147389441616
0.05,0.9337511498169663,0.0014436445963504588,0.0014433756729740647,1.000186315580503
0.05,0.9424777960769379,0.0014436061398715322,0.0014433756729740647,1.0001596721503505
0.05,0.9512044423369096,0.0014435703581208146,0.0014433756729740647,1.0001348818262599
0.05,0.9599310885968813,0.0014435373493762124,0.0014433756729740647,1.0001120126971619
0.05,0.9686577348568529,0.0014435072043058165,0.0014433756729740647,1.0000911275797526
0.05,0.9773843811168246,0.0014434800057163783,0.0014433756729740647,1.0000722838442322
0.05,0.9861110273767962,0.001443455828326048,0.0014433756729740647,1.0000555332568535
0.05,0.9948376736367679,0.0014434347385567843,0.0014433756729740647,1.0000409218360995
0.05,1.0035643198967394,0.001443416794350936,0.0014433756729740647,1.0000284897256073
0.05,1.0122909661567112,0.0014434020450099223,0.0014433756729740647,1.0000182710824017
0.05,1.0210176124166828,0.0014433905310596994,0.0014433756729740647,1.000010293983689
0.05,1.0297442586766545,0.0014433822841363045,0.0014433756729740647,1.0000045803475586
0.05,1.038470904936626,0.0014433773269007537,0.0014433756729740647,1.000001145874023
0.05,1.0471975511965976,0.0014433756729740376,0.0014433756729740647,0.9999999999999812
0.05,1.0559241974565694,0.0014433773269006793,0.0014433756729740647,1.0000011458739715
0.05,1.064650843716541,0.0014433822841363828,0.0014433756729740647,1.0000045803476127
0.05,1.0733774899765127,0.0014433905310595931,0.0014433756729740647,1.0000102939836153
0.05,1.0821041362364843,0.0014434020450098937,0.0014433756729740647,1.000018271082382
0.05,1.090830782496456,0.0014434167943507227,0.0014433756729740647,1.0000284897254594
0.05,1.0995574287564276,0.0014434347385569517,0.0014433756729740647,1.0000409218362156
0.05,1.1082840750163994,0.001443455828325989,0.0014433756729740647,1.0000555332568126
0.05,1.117010721276371,0.0014434800057160828,0.0014433756729740647,1.0000722838440272
0.05,1.1257373675363425,0.0014435072043058692,0.0014433756729740647,1.000091127579789
0.05,1.1344640137963142,0.0014435373493764374,0.0014433756729740647,1.0001120126973178
0.05,1.1431906600562858,0.001443570358120923,0.0014433756729740647,1.0001348818263351
0.05,1.1519173063162575,0.0014436061398716343,0.0014433756729740647,1.0001596721504213
0.05,1.160643952576229,0.0014436445963505865,0.0014433756729740647,1.0001863155805915
0.05,1.1693705988362009,0.001443685621941832,0.0014433756729740647,1.0002147389439706
0.05,1.1780972450961724,0.001443729103983516,0.0014433756729740647,1.000244864186136
0.05,1.1868238913561442,0.001443774923077944,0.0014433756729740647,1.0002766085859385
0.05,1.1955505376161157,0.001443822953421281,0.0014433756729740647,1.0003098849839243
0.05,1.2042771838760873,0.0014438730631524265,0.0014433756729740647,1.0003446020240434
0.05,1.213003830136059,0.0014439251147148264,0.0014433756729740647,1.0003806644043194
0.05,1.2217304763960306,0.0014439789652364345,0.0014433756729740647,1.000417973140095
0.05,1.2304571226560024,0.0014440344669240024,0.0014433756729740647,1.0004564258372044
0.05,1.239183768915974,0.0014440914674698415,0.0014433756729740647,1.0004959169737855
0.05,1.2479104151759457,0.0014441498104711392,0.0014433756729740647,1.000536338190791
0.05,1.2566370614359172,0.001444209335861392,0.0014433756729740647,1.0005775785908941
0.05,1.265363707695889,0.001444269880349105,0.0014433756729740647,1.000619525042429
0.05,1.2740903539558606,0.0014443312778686926,0.0014433756729740647,1.0006620624917828
0.05,1.2828170002158321,0.001444393360035906,0.0014433756729740647,1.0007050742789259
