realization,shape,target_n,n,parameter,sum_W_real,sum_W_imag,total_area,delta_total,area_normalized_delta,orientation_null_squared,area_normalized_null_squared
172,disk,49,55,7.615773105863909,-0.004376152028011671,0.32350926295988547,191.1065656439408,0.32353885999585985,0.0016929761617853548,0.46299500657355663,1.267725106515856e-05
172,rhombus,100,100,10.0,0.06943524904226761,-0.04599907052127819,346.8795056581764,0.08328966501543424,0.00024011123072087724,0.8050010034827229,6.6902005787054735e-06
172,disk,100,97,10.488088481701515,0.1335707420487533,0.07345237267627491,336.4796025073459,0.15243488505991326,0.00045302860537165955,0.9427196261593903,8.326549419505234e-06
172,rhombus,225,225,15.0,0.030800118006918176,-0.10538813662610969,779.9703730696643,0.10979666028966294,0.00014077029600181529,2.2134549865762456,3.6384338339229597e-06
172,disk,225,223,15.748015748023622,0.09335995527585172,-0.027204046215386232,772.3804647780314,0.09724269319387398,0.00012589999052063004,2.2765360496888487,3.816031666547167e-06
172,rhombus,400,400,20.0,0.15417689504751442,-0.13973376506584653,1384.955070796468,0.20807700513504482,0.00015024097858667914,3.9132478425702786,2.0401682520741166e-06
172,disk,400,397,20.97617696340303,-0.3869602250171953,0.39537581384738735,1375.4375637505832,0.5532271232693154,0.000402219001319667,4.0606719634949044,2.146427110674578e-06
173,rhombus,4,4,2.0,-0.047286439182586903,0.07456606230087709,13.78366484146185,0.08829555468780279,0.006405811205029159,0.02819341823890332,0.00014839467778763978
173,disk,4,7,2.8284271247461903,-0.014397079098519505,-0.046309858150113625,24.436186295677437,0.04849617354444238,0.001984604837990655,0.07622550160798007,0.00012765370849217997
173,rhombus,16,16,4.0,0.04607812567685787,0.0539736378809208,55.51241474463125,0.07096722660491304,0.0012784028028933199,0.1412268435176617,4.5828644721061405e-05
173,disk,16,19,4.69041575982343,0.17439277278545662,0.012844414076017822,65.53890648170263,0.17486514281799018,0.0026681119995007794,0.1624651125588485,3.782350175542832e-05
173,rhombus,49,49,7.0,0.08773201421683474,0.08660720172379291,169.57436322752667,0.12327900757618326,0.0007269908329879645,0.45116766417745796,1.568980607508524e-05
173,disk,49,55,7.615773105863909,0.18273395146833238,0.10984763265888998,190.58545629277245,0.21320928549196277,0.0011187070075506507,0.47941699202769833,1.319878365277628e-05
173,rhombus,100,100,10.0,-0.13229641295144567,0.13292582195728336,346.59859215705586,0.18754096891836416,0.0005410898173336574,1.0145128426548746,8.445083742662108e-06
173,disk,100,97,10.488088481701515,0.24489504638734783,0.26334844127612556,335.5674564696477,0.3596192226058365,0.001071674906706468,0.9188644972134913,8.160030829988132e-06
173,rhombus,225,225,15.0,-0.051661240131633424,-0.00421400064568081,779.3077545404834,0.051832822934701234,6.651136554552099e-05,2.080515611753774,3.42572883743499e-06
173,disk,225,223,15.748015748023622,-0.2963881500990069,-0.24629798155554652,772.6421874218407,0.38536817621262887,0.0004987666768475701,1.9500214306364256,3.2664991468114708e-06
173,rhombus,400,400,20.0,0.1378943434850992,-0.17207577928564893,1385.7775547105398,0.22051059789032793,0.0001591240940082826,3.4811949959958697,1.812764154597398e-06
173,disk,400,397,20.97617696340303,-0.4311179168081076,-0.18292945656466766,1373.9247705808862,0.46832237216687295,0.00034086463989499904,3.506010406378921,1.857322388201832e-06
174,rhombus,4,4,2.0,-0.07774049847578324,-0.058837603671234695,13.885780701368112,0.0974958907289766,0.00702127542021247,0.05506870395769439,0.000285603977356579
174,disk,4,7,2.8284271247461903,-0.031240612439595417,0.02834841354483264,24.372622186626323,0.04218540525003706,0.0017308521392164738,0.0929960038250467,0.00015655241592977845
174,rhombus,16,16,4.0,0.00020872513788505742,0.19265731831166863,55.49846578073531,0.19265743137815056,0.0034714010318646687,0.17213623079910356,5.5886940384916814e-05
174,disk,16,19,4.69041575982343,-0.05342786970405955,0.05666472538026754,65.72445318949748,0.07788086005903569,0.001184960182696214,0.197589573700572,4.574146406107664e-05
174,rhombus,49,49,7.0,0.11451326188168354,0.01569880520582284,169.9934803288801,0.11558433990672529,0.0006799339579559671,0.43486560095660604,1.5048406849223487e-05
174,disk,49,55,7.615773105863909,0.002170572719990549,0.08339727783458112,190.99216974693377,0.08342551969362302,0.0004368007327429315,0.47443360129975515,1.3006016927623124e-05
174,rhombus,100,100,10.0,0.01061937401288926,-0.009391121996410318,347.11564480070217,0.014176186961841659,4.083995398703787e-05,0.9587073225557283,7.956785825574911e-06
174,disk,100,97,10.488088481701515,0.4315168745694642,0.28400558621711824,335.81887167566094,0.5165907335993627,0.0015383016773943962,0.8434586195656507,7.479173096776629e-06
174,rhombus,225,225,15.0,0.06987440393685462,0.029115754050936873,779.6639362158996,0.07569781674186761,9.709031446198103e-05,2.2178706424595074,3.6485585501122686e-06
174,disk,225,223,15.748015748023622,-0.030367649347805337,0.1811151999655229,772.4581846872161,0.18364343109804554,0.00023773899317593026,2.1436791500272525,3.592607941607318e-06
174,rhombus,400,400,20.0,0.15269945697371057,0.08035628948883669,1385.9604948963497,0.17255218752736753,0.00012450007641831955,4.165879150134323,2.1687273893689216e-06
174,disk,400,397,20.97617696340303,-0.058701231537203746,-0.5419937884886221,1375.292599736073,0.5451633712422669,0.00039639809837331124,4.2378465288871805,2.240551922557311e-06
175,rhombus,4,4,2.0,-0.17815157554795968,0.005452441332115129,13.825258800179377,0.17823499372093166,0.012891982442934026,0.028415384966130754,0.00014866440759922725
175,disk,4,7,2.8284271247461903,0.06949912745615494,-0.09180200443698301,24.49142071600932,0.11514224566081173,0.004701329783843313,0.06701560763226111,0.0001117243926001392
175,rhombus,16,16,4.0,0.08249717047841854,-0.05528132714376001,55.475337184124726,0.09930663758138561,0.0017901042629409022,0.1213187896684628,3.942104818450277e-05
175,disk,16,19,4.69041575982343,-0.04724975480435756,0.04071809071377665,66.16927964226157,0.06237389069512382,0.0009426412231226154,0.15419675989600032,3.521781718438445e-05
175,rhombus,49,49,7.0,-0.045174640332608096,0.013008974696629982,169.78538681086187,0.047010440881128324,0.00027688154890206885,0.41128997077741797,1.4267487563187444e-05
175,disk,49,55,7.615773105863909,0.20912231572942908,-0.0722225874236616,190.21722668066286,0.22124250285649785,0.0011631044501974593,0.43420085845637674,1.2000269149955528e-05
175,rhombus,100,100,10.0,0.11977155888242752,-0.01047620435448364,345.962829331508,0.12022885333730712,0.00034751956899422166,0.8657792693288509,7.233496943475717e-06
175,disk,100,97,10.488088481701515,-0.22450849481971025,-0.0832292952287512,335.4723228458826,0.23943930301954708,0.0007137378755670002,0.8696443509764208,7.727309168005249e-06
175,rhombus,225,225,15.0,-0.07373862798701758,0.02516854574406749,779.7402488353673,0.07791560146901896,9.992507323483041e-05,2.037097817077906,3.350518179775059e-06
175,disk,225,223,15.748015748023622,0.02377161580952203,-0.17440116849030393,772.579773047824,0.17601379857550628,0.00022782605074053722,2.1827536706721506,3.6569418948796787e-06
175,rhombus,400,400,20.0,0.009095942349376607,-0.13312312496088638,1386.398932349739,0.13343351365595885,9.624467427265612e-05,4.07859802494396,2.1219467154964965e-06
175,disk,400,397,20.97617696340303,0.24527983225574523,-0.04160267580678578,1375.0553954718785,0.24878299529045597,0.00018092579841489295,3.9472183808009875,2.0876167150989545e-06
176,rhombus,4,4,2.0,0.03989233409823445,0.0724693853030474,13.969864083799685,0.08272369748751987,0.005921582127878493,0.037762146746288784,0.00019349614366431024
176,disk,4,7,2.8284271247461903,-0.00900209537176977,-0.1815888417090223,24.23510338269656,0.18181183997283232,0.007502003895004747,0.06021393232915818,0.00010251967878501475
176,rhombus,16,16,4.0,0.048091989929219814,-0.06930001135914356,55.394323079464264,0.0843524218367772,0.001522762932146891,0.10384862738629624,3.384310811597588e-05
176,disk,16,19,4.69041575982343,-0.08740531055857703,0.18544410742125422,65.81977267221232,0.20501025655100033,0.0031147214313845726,0.199824187495038,4.6124885360320614e-05
176,rhombus,49,49,7.0,0.009161614929199757,-0.0845420414228264,170.2914561299534,0.08503700345173171,0.0004993615380611814,0.4328861289613067,1.4927529968111013e-05
176,disk,49,55,7.615773105863909,0.17855384705323063,0.24654023503089964,190.6041305637113,0.3044069049588063,0.0015970635266849861,0.5514598051184431,1.517921271736554e-05
176,rhombus,100,100,10.0,0.03503500409288485,-0.06074402234152461,346.72232024785046,0.07012337528967141,0.00020224649869539558,0.9710953557748064,8.07789635568085e-06
176,disk,100,97,10.488088481701515,0.4010534021500338,-0.19464104740985638,336.3785887001808,0.445790274358832,0.0013252635254860751,0.9106269445685402,8.047922920786449e-06
176,rhombus,225,225,15.0,-0.07851072230804768,-0.00161865153736665,778.5640032918859,0.07852740636319777,0.00010086185083200875,2.208033376110948,3.6426462135019804e-06
176,disk,225,223,15.748015748023622,0.04699437522783878,0.059031908667635136,772.7528013254957,0.07545354560256876,9.764253907995414e-05,2.1883223971201957,3.664629970610263e-06
176,rhombus,400,400,20.0,-0.05931763583820704,0.0830397185827138,1385.37710791823,0.10204987400154127,7.366216275573439e-05,3.827247298317755,1.9941164267915207e-06
176,disk,400,397,20.97617696340303,-0.06606798970094463,-0.044943755069388,1374.9289712514228,0.07990569681106138,5.811623617060989e-05,3.6484480272375652,1.9299570217197688e-06
177,rhombus,4,4,2.0,0.12730122891552087,0.13526830875297907,13.93992291999879,0.18575015003033812,0.013325048574253828,0.03222676346205543,0.00016584254231141786
177,disk,4,7,2.8284271247461903,-0.14055328741842033,-0.11402724322331559,24.306398144039505,0.1809901621669925,0.007446194252823737,0.07526115918412146,0.00012738834288394032
177,rhombus,16,16,4.0,-0.009511379013449783,0.11394548299232396,55.534250842275085,0.11434176588233838,0.0020589413586776335,0.21034636284326574,6.820452233155603e-05
177,disk,16,19,4.69041575982343,-0.037607769112892875,-0.012902498966807785,65.87553882616594,0.03975951178318385,0.0006035550143749453,0.2501988667490566,5.765500009781237e-05
177,rhombus,49,49,7.0,0.002143010697385428,0.13809327364620996,169.87702987055948,0.13810990088033565,0.0008129992676795132,0.5796106080872813,2.008477666961214e-05
177,disk,49,55,7.615773105863909,-0.063306088581633,0.2808222280770445,190.39250235264817,0.2878693881496627,0.001511978594705721,0.7074755118311066,1.951694005625506e-05
177,rhombus,100,100,10.0,0.025644248562932237,-0.1657402750364021,346.9313797020834,0.16771245109859811,0.0004834167818506818,1.2111936407304016,1.0062975502362625e-05
177,disk,100,97,10.488088481701515,0.2904874801876449,-0.12917176200478636,336.56669787927444,0.31791244116138107,0.0009445748589048326,1.2123493824082483,1.0702506787374675e-05
177,rhombus,225,225,15.0,-0.07296945905249963,-0.10672496191743475,778.5782392063379,0.12928557325043005,0.00016605341215575244,2.5048215236386904,4.132113707265419e-06
177,disk,225,223,15.748015748023622,-0.6387528001557121,0.44460320804903986,772.7249934304944,0.778252627566564,0.001007153429982289,2.4781204526476426,4.1502331310088275e-06
177,rhombus,400,400,20.0,-0.20492081408408414,0.05536376301298619,1386.8335561615652,0.21226795872161647,0.0001530594336851245,4.335478464101173,2.254178745088503e-06
177,disk,400,397,20.97617696340303,-0.3532465986548048,0.04929963617327082,1376.1859395541799,0.3566701747945931,0.0002591729536999467,4.223929509734193,2.2302956083493954e-06
178,rhombus,4,4,2.0,-0.05099071082653461,-0.04918167774842667,13.65619718338177,0.0708441247863601,0.005187690528705189,0.07448747209777148,0.0003994143627078721
178,disk,4,7,2.8284271247461903,0.18648538669313108,0.030061112511852894,24.23066305401849,0.18889274717557822,0.007795607852516097,0.07351320166269237,0.00012520876755602628
178,rhombus,16,16,4.0,0.04175308016688151,0.02924552976750556,55.41433857267257,0.05097666833762371,0.0009199183758328339,0.19552282704981602,6.367268447497836e-05
178,disk,16,19,4.69041575982343,-0.10506905398999145,-0.03657047545410076,65.62373549024672,0.11125154282656365,0.0016952942711269208,0.22549348165071514,5.236150203348572e-05
178,rhombus,49,49,7.0,0.17044458980807464,-0.06697409120791326,170.113012993942,0.18313079229875218,0.0010765243003794998,0.4966328913941811,1.7161703934997143e-05
178,disk,49,55,7.615773105863909,0.01406443278973768,-0.18125517354232806,190.81781557840654,0.1818000170669863,0.0009527413177638288,0.6584605232530859,1.8083891930682953e-05
178,rhombus,100,100,10.0,-0.03430604776031565,0.05169116478232827,346.8712134320564,0.06203935387709057,0.0001788541437706896,1.1691215072762116,9.716797023594753e-06
178,disk,100,97,10.488088481701515,0.43099286746490995,-0.06323027380095408,336.4097478813011,0.4356063811866959,0.0012948684868085195,1.1406533801952163,1.0078979195653497e-05
178,rhombus,225,225,15.0,-0.024713200467040064,-0.03548337534313287,780.0063546012392,0.043241325177031276,5.543714473856746e-05,2.271290234432141,3.73315783501565e-06
178,disk,225,223,15.748015748023622,-0.22989448989073047,0.16488685206251086,772.4649933006609,0.28291191290789347,0.0003662456103014337,2.3400621064330664,3.921658475969588e-06
178,rhombus,400,400,20.0,-0.03676692969813278,-0.03659502376745369,1385.8058697482995,0.05187487719472633,3.743300438188232e-05,4.207715006614979,2.1909956931152856e-06
178,disk,400,397,20.97617696340303,0.2016947100260551,0.8828020932471115,1375.490342151989,0.90554971806852,0.0006583468384458193,3.9212106366744295,2.07255030834755e-06
179,rhombus,4,4,2.0,0.06873453554628783,0.054312240881848786,14.09247087857297,0.08760283035594153,0.006216286065855072,0.020896721563912878,0.0001052213486480621
179,disk,4,7,2.8284271247461903,-0.1636716511848868,0.09569497235006297,24.1836223465746,0.189594137922739,0.007839774174673768,0.06055825131541365,0.00010354535501453002
179,rhombus,16,16,4.0,0.0010557621755649116,-0.02892419510252038,55.04438909477356,0.028943456878887455,0.0005258202944000994,0.1569531368500551,5.1801685120765216e-05
179,disk,16,19,4.69041575982343,-0.020495019855528263,-0.16322459541515852,65.73877735341908,0.1645062746138295,0.002502423702367101,0.1479475049898162,3.423453240583183e-05
179,rhombus,49,49,7.0,0.06395315658854805,-0.030932284740737392,170.15828163981666,0.0710409211435311,0.00041749905122988545,0.4917464473390731,1.69838071071658e-05
179,disk,49,55,7.615773105863909,-0.4149877353524194,0.054931704136211526,190.62289742568564,0.418607587857934,0.0021959984530249216,0.5570281816810575,1.5329466301745848e-05
179,rhombus,100,100,10.0,0.19910305939607298,-0.19866925665154103,346.9235918615989,0.28126766931048447,0.0008107481759922886,1.0767432179045344,8.94632099308631e-06
179,disk,100,97,10.488088481701515,0.2848215710700712,0.15326456145953865,335.60649874814584,0.32343987562792614,0.0009637473554129532,1.0604200731722013,9.414932616882774e-06
179,rhombus,225,225,15.0,-0.061519465108009985,0.024141815939780265,779.3335791588659,0.06608685091639552,8.479918315302545e-05,2.427692138318982,3.997116751657828e-06
179,disk,225,223,15.748015748023622,0.2815032936135755,0.0276610105148824,772.569254186029,0.28285903877725976,0.0003661277448521779,2.3548764713157864,3.945420431562418e-06
179,rhombus,400,400,20.0,0.03438029264337228,0.011722950273346314,1384.956060552356,0.03632398774026977,2.6227538024406953e-05,3.9349915978931387,2.051501407199615e-06
179,disk,400,397,20.97617696340303,-0.15114897124914073,0.07936718724932487,1374.8843031694837,0.17071954170962084,0.0001241701147624318,3.9632476801097445,2.096616052672126e-06
180,rhombus,4,4,2.0,-0.11669182444769355,0.04980209534053195,14.016652946365534,0.12687486194372297,0.009051723148829275,0.031396002916997026,0.00015980329144025415
180,disk,4,7,2.8284271247461903,0.1754668429181261,-0.09759594294252641,24.52623403759144,0.20078242214520475,0.008186435057150025,0.11833050104167986,0.00019671386307917505
180,rhombus,16,16,4.0,-0.034294191470090496,0.08639517439620503,55.32051618411703,0.09295277148927787,0.0016802585713393138,0.18924908945410485,6.183884239138382e-05
180,disk,16,19,4.69041575982343,0.04698888698505632,0.1955935717772922,65.9187391056862,0.20115864590092356,0.0030516154985672575,0.24385979972561697,5.612061603620568e-05
180,rhombus,49,49,7.0,-0.11519138305725418,0.03419226309217188,169.45002289864658,0.12015891804609163,0.0007091112529265486,0.4820843595450567,1.678957790564233e-05
180,disk,49,55,7.615773105863909,0.021507718961722766,0.16543627737844932,190.25631995126508,0.16682848631985986,0.0008768617324386051,0.5255579091033962,1.4519190113985684e-05
180,rhombus,100,100,10.0,0.05769665535750246,0.021753958468286677,346.371453021041,0.061661485130366095,0.00017802126760896875,1.0037793238632382,8.366697413941248e-06
180,disk,100,97,10.488088481701515,0.11775067978745124,-0.020369272059357207,335.57724068408567,0.11949949721498826,0.0003561013165594438,0.8240964126714803,7.3180104656223755e-06
180,rhombus,225,225,15.0,0.017570879674829953,0.20816815757414198,779.5355777220523,0.20890839533240438,0.0002679908413453989,2.1920527375865757,3.6072738740406483e-06
180,disk,225,223,15.748015748023622,0.6637759458659396,0.1571494835389988,772.566608245014,0.682124963981525,0.0008829335318168371,2.1274315412962497,3.5643777778567428e-06
180,rhombus,400,400,20.0,0.02095781199678326,0.07746495284248292,1384.857561929314,0.08024991465777777,5.7948136229965495e-05,4.1431487614069304,2.160331078820081e-06
180,disk,400,397,20.97617696340303,-0.5158221946936901,0.053782408614465094,1375.990966058021,0.5186184377892753,0.0003769054089613891,4.1927875650028925,2.2144796489999597e-06
181,rhombus,4,4,2.0,-0.07893277681374977,-0.03921975273778999,14.174739194210098,0.08813950453878566,0.0062180688710510934,0.01717490172813718,8.547991998496322e-05
181,disk,4,7,2.8284271247461903,-0.08805525559500937,0.02061613876058209,24.489709390389123,0.09043645954645728,0.0036928351457673346,0.021539164013100406,3.5913818224095845e-05
181,rhombus,16,16,4.0,0.025089784649975133,0.0952473987094975,55.537258230089265,0.09849651899792253,0.0017735214545495617,0.06208327801110555,2.0128238437706185e-05
181,disk,16,19,4.69041575982343,0.020977728532642015,-0.10640744612630165,65.94576166518334,0.10845556548887204,0.001644617678987733,0.09974859323097127,2.2936809212146136e-05
181,rhombus,49,49,7.0,0.14448173119089258,-0.07605791772382967,170.4038004426008,0.16327822113313883,0.000958184152636536,0.34332362726484256,1.1823475054466696e-05
181,disk,49,55,7.615773105863909,0.06859217980124299,-0.10181960401975268,190.73158887960906,0.12276855824120964,0.0006436718687364467,0.44370803544259957,1.2196972382117888e-05
181,rhombus,100,100,10.0,0.17413063711442112,-0.10296980410477108,345.8664636921129,0.2022974526266931,0.0005849004568618031,0.7968234241864705,6.661088220609873e-06
181,disk,100,97,10.488088481701515,-0.20059495006455963,-0.19569491482418336,335.3553679156585,0.2802406709944999,0.0008356528560621701,0.7885707929365168,7.0118103800926285e-06
181,rhombus,225,225,15.0,0.10822529342836873,-0.09128812947592607,778.8222975407075,0.1415847333608746,0.000181793374185559,1.9029103122318682,3.1371953747858252e-06
181,disk,225,223,15.748015748023622,-0.38490813777879707,-0.26280926120168346,772.7403097169761,0.4660718638812218,0.0006031416480032281,1.947441805398633,3.261349584585812e-06
181,rhombus,400,400,20.0,-0.02572342374796399,0.023822773642598633,1385.2271160028995,0.03506022066878373,2.531008833407095e-05,3.8152814618429414,1.988312366614422e-06
181,disk,400,397,20.97617696340303,0.14127527624236524,-0.049342312196316615,1376.424239574285,0.1496441360369172,0.00010871948613982614,3.6487043530302357,1.9259014070316623e-06
182,rhombus,4,4,2.0,-0.1275385111116547,-0.01732855012953549,14.077818460261245,0.12871033550639785,0.00914277562746816,0.05713599653242948,0.0002882963111826201
182,disk,4,7,2.8284271247461903,0.11087314606490928,0.10020410745851127,24.545279736457285,0.14944469769746796,0.006088531045563789,0.07209063797316717,0.0001196583188391512
182,rhombus,16,16,4.0,-0.009471496574678273,0.1455696830203964,55.86051940914828,0.14587748922305604,0.0026114595919630077,0.1803606405043838,5.780053120404602e-05
182,disk,16,19,4.69041575982343,-0.0790138621348162,0.006321119625634079,66.33094669251697,0.07926630408175543,0.001195012404228172,0.20374187787786352,4.630713511311247e-05
182,rhombus,49,49,7.0,-0.08474529166205524,9.793183924650117e-05,170.5359510148044,0.0847453482471572,0.0004969353836705104,0.5591053621494265,1.92247969943164e-05
182,disk,49,55,7.615773105863909,0.026651068446683635,-0.08597970018136705,191.20085516965133,0.09001548918173798,0.00047079020175860506,0.6043051320621686,1.6530143423999042e-05
182,rhombus,100,100,10.0,-0.05072566863300798,-0.13565140699236122,347.37981311109735,0.14482540411569014,0.0004169079452794016,1.1377477847920991,9.428374926348672e-06
182,disk,100,97,10.488088481701515,-0.14757283786702668,0.18874052124655916,336.11914718144527,0.23958448788799036,0.0007127963101687178,1.2030953205593837,1.0649115359855375e-05
182,rhombus,225,225,15.0,-0.15674304140992934,-0.06066054395923792,779.4347965087891,0.16807165919293313,0.00021563273790925488,2.796059793041385,4.602426631540997e-06
182,disk,225,223,15.748015748023622,0.25254731305729816,0.6092220959086093,772.8611754922214,0.6594935234524595,0.0008533143394509887,2.7307483336510696,4.571710223747503e-06
182,rhombus,400,400,20.0,0.11085529213739287,0.08023557839736908,1385.7759766868553,0.1368453281468793,9.874996424317603e-05,4.3101301947896165,2.244421045678754e-06
182,disk,400,397,20.97617696340303,0.0040849090723358294,-0.39577262351739184,1374.7062622148078,0.3957937038508425,0.0002879114722392942,4.6527014803251605,2.461984797246756e-06
183,rhombus,4,4,2.0,-0.07455423192299593,0.07786980798757015,13.66442745355279,0.10780556800856303,0.007889504948158899,0.04531482788331356,0.00024269311518917787
183,disk,4,7,2.8284271247461903,0.13289860467825587,-0.011225261793941316,24.288823080089383,0.1333718322126897,0.005491078417958442,0.06360161030745923,0.0001078090374540938
183,rhombus,16,16,4.0,-0.0013177805434465562,-0.08974476731322217,55.67132096347728,0.08975444170438072,0.0016122204422500304,0.12933285749351317,4.1729753601831356e-05
183,disk,16,19,4.69041575982343,-0.08522065632772424,0.08972956733683647,65.98629212925916,0.1237495677543318,0.0018753829585078275,0.137500882095134,3.157897529586313e-05
183,rhombus,49,49,7.0,-0.17366189848299074,0.04097283993615817,169.89532522987724,0.17842989827142372,0.0010502343017972904,0.4811631574342225,1.6669766163557144e-05
183,disk,49,55,7.615773105863909,-0.23429415302548628,0.1763632612378339,190.71255951665714,0.29325372982517106,0.0015376739244043222,0.48753543535042576,1.340440673409802e-05
183,rhombus,100,100,10.0,-0.045764337355155504,0.048297046135842625,346.6631472683643,0.06653554868642922,0.00019193141587363967,0.8572334874910496,7.133189754926381e-06
183,disk,100,97,10.488088481701515,-0.3643509779860463,-0.05457487475848538,335.6433394940856,0.3684155970019358,0.0010976401246550812,0.8544260178626556,7.5843505422769155e-06
183,rhombus,225,225,15.0,0.04986519004487855,-0.04456674287105181,779.397271373774,0.0668784849435624,8.5807953658449e-05,2.1227104733791156,3.494403089567693e-06
183,disk,225,223,15.748015748023622,-0.15618320303059585,-0.1997154730493486,772.4631044225632,0.2535339485832645,0.00032821496215380786,2.1854983974211346,3.6626464770429503e-06
183,rhombus,400,400,20.0,0.02068007746384204,-0.082738423804959,1386.13105458575,0.08528371695487663,6.152644562195742e-05,3.6678354731701237,1.9089794773109037e-06
183,disk,400,397,20.97617696340303,0.02640507902999012,0.23837569675088324,1374.2977002016676,0.23983369446357838,0.00017451364026031962,3.731589894993693,1.9757512659685474e-06
184,rhombus,4,4,2.0,-0.15724883210869,0.047919189683814145,13.649211403753013,0.16438808940887517,0.012043779273846892,0.05251015989879086,0.00028185660735295914
184,disk,4,7,2.8284271247461903,0.18608964966468333,0.06509336635279901,24.298191111614493,0.19714589535535423,0.008113603784321164,0.11253441362459195,0.00019060639398729573
184,rhombus,16,16,4.0,0.03715051335297703,-0.024621179990746644,55.4029822204697,0.0445686341110704,0.000804444676528688,0.17368304252430267,5.658367275622394e-05
184,disk,16,19,4.69041575982343,-0.02263727837689311,-0.2594743677551037,65.63413194984477,0.2604599660105632,0.003968361556295089,0.24386854648982606,5.661040972504294e-05
184,rhombus,49,49,7.0,0.13001343377406016,0.08725601350462538,169.78958004909035,0.15657938834483068,0.0009221966878035727,0.6298975437122575,2.1849819140263714e-05
184,disk,49,55,7.615773105863909,0.19615826283630788,-0.37404632603263277,190.82457337611655,0.42236088608850686,0.002213346418734188,0.7258338124865458,1.9932813137782576e-05
184,rhombus,100,100,10.0,-0.04730845559338048,0.15894629937053623,346.2159380091414,0.1658373180385494,0.00047899966417539873,1.3134867068676217,1.09580068727154e-05
184,disk,100,97,10.488088481701515,0.09125332785777207,0.15272682106466143,335.80588124620675,0.17791192123529875,0.000529805852640374,1.304157500223805,1.156520798247881e-05
184,rhombus,225,225,15.0,0.06057430024785493,-0.028455788042750396,779.3223684479923,0.06692516509991749,8.58760993004703e-05,2.562619973958605,4.219392469244151e-06
184,disk,225,223,15.748015748023622,-0.22326512135192766,0.13895747131636504,773.0164862893766,0.2629762218279999,0.0003401948425321882,2.3836332559621143,3.988980592615425e-06
184,rhombus,400,400,20.0,0.19199070606669189,-0.09027319004536694,1386.4067664570966,0.21215484924213684,0.00015302496668008158,4.198095880108026,2.1840924347832474e-06
184,disk,400,397,20.97617696340303,-0.715539925760079,-0.0320313673637867,1375.258524137498,0.716256514003142,0.0005208159058329391,4.428502548555622,2.3414678985254338e-06
185,rhombus,4,4,2.0,0.09941193184005481,-0.02727605351671076,13.84448398027483,0.10308596067175284,0.00744599515725009,0.012662479698769775,6.606405329342402e-05
185,disk,4,7,2.8284271247461903,0.018252693059039427,-0.03132956242250893,24.07409271992048,0.0362588235536316,0.0015061345810813745,0.031040901431333145,5.3559247551597446e-05
185,rhombus,16,16,4.0,-0.014563894897006602,0.0896898546324375,55.31265229906856,0.09086460839380109,0.0016427454590770222,0.14035122757107985,4.5874067347240945e-05
185,disk,16,19,4.69041575982343,0.007923063731109181,-0.008573283737644932,65.75650004570933,0.011673736888134185,0.00017752977850128,0.15384262703223633,3.557945640960705e-05
185,rhombus,49,49,7.0,-0.01797435526576585,0.12953232419091446,169.6697850965359,0.13077347000642037,0.0007707528475504054,0.4879659991499892,1.69504230737856e-05
185,disk,49,55,7.615773105863909,-0.11316051043778863,-0.05684699911390216,190.32710194961507,0.12663681309475874,0.0006653640590202601,0.5612047831140782,1.5492449681458733e-05
185,rhombus,100,100,10.0,-0.12433439632787247,-0.08016589936718238,346.7441067231198,0.14793787051179857,0.0004266485504537475,0.8976663752602042,7.466151198549462e-06
185,disk,100,97,10.488088481701515,0.12609941259764845,0.40717672483027156,336.15039254163975,0.4262557296987088,0.0012680506676662812,0.9636702771706687,8.528275443395545e-06
185,rhombus,225,225,15.0,0.11099467063892732,-0.02778201748899417,779.3961675867238,0.11441878082728697,0.0001468043924074794,1.9494713662240466,3.2092261972118105e-06
185,disk,225,223,15.748015748023622,0.09409961814013812,-0.2041302923639981,771.9552453951519,0.224775253074557,0.0002911765344110047,2.022947309426028,3.3946916017610326e-06
185,rhombus,400,400,20.0,0.12007034037388253,-0.0497980128037675,1386.025130896821,0.1299874175322527,9.378431504206922e-05,3.7342422765008534,1.9438389574571107e-06
185,disk,400,397,20.97617696340303,0.015543129549211443,0.28792855091603087,1373.7499485353026,0.28834777493296,0.00020989829716856222,3.449122568525709,1.8276509203508514e-06
186,rhombus,4,4,2.0,-0.10262802381627045,-0.07863292875089861,13.830027059790542,0.12928901251218866,0.009348428022103,0.07167828924316791,0.00037474993975695814
186,disk,4,7,2.8284271247461903,0.05330693801057551,-0.001209039679364976,24.289941580966044,0.05332064719233647,0.00219517395768952,0.12585448864430118,0.00021331223634376358
186,rhombus,16,16,4.0,0.025662298130912475,0.36031404333157135,55.53178319565846,0.36122674785694553,0.006504864909239699,0.2619586475847955,8.494728457074032e-05
186,disk,16,19,4.69041575982343,-0.09409981931723,-0.03654111995829695,65.67483354219705,0.10094567570402399,0.0015370526312665095,0.29030735489408654,6.730697577340363e-05
186,rhombus,49,49,7.0,-0.01711090460401765,0.13337630389890076,170.17206104482185,0.13446940729437207,0.0007901967365780097,0.8202283197469373,2.832423847285552e-05
186,disk,49,55,7.615773105863909,-0.09484363307276755,-0.20689191791637662,190.31211080923882,0.22759521179839987,0.001195905036366982,0.8284953215278331,2.287479485714436e-05
