n,eccentricity,gap,trace,normalized_gap
4,0.9263909774436091,1.1321303198580637,1.506252339608869,0.7516206216496539
4,0.9288947368421053,1.1240318917391374,1.481375403424997,0.7587758573149873
4,0.9313984962406016,1.1153131406973569,1.4560046219747855,0.7660093408114685
4,0.9339022556390978,1.1059388008259534,1.430113712470195,0.7733222828244172
4,0.936406015037594,1.0958705546043546,1.4036738937597337,0.7807159194712032
4,0.9389097744360902,1.0850666360423618,1.3766535393823394,0.7881915129707919
4,0.9414135338345865,1.073481362607632,1.3490177660094824,0.795750352334564
4,0.9439172932330827,1.061064579376488,1.3207279419200948,0.8033937540792055
4,0.9464210526315789,1.047760994052091,1.2917410956425224,0.8111230629624944
4,0.9489248120300753,1.0335093750115893,1.2620091987854054,0.8189396527428398
4,0.9514285714285715,1.0182415756674403,1.231478288688112,0.8268449269634858
4,0.9539323308270677,1.001881336100203,1.2000873848372062,0.8348403197623062
4,0.956436090225564,0.9843427955312011,1.1677671364722466,0.8429272967081782
4,0.9589398496240602,0.9655286242543242,1.1344381150365836,0.8511073556649563
4,0.9614436090225564,0.9453276471695883,1.1000086302911023,0.8593820276841102
4,0.9639473684210527,0.9236117766037975,1.064371896766369,0.8677528779271514
4,0.9664511278195489,0.9002319888797821,1.027402297340799,0.8762215066190052
4,0.9689548872180451,0.8750129485194541,0.9889503650741259,0.8847895500335533
4,0.9714586466165414,0.8477456728894803,0.948835900787552,0.8934586815126148
4,0.9739624060150376,0.818177277035987,0.9068383024058833,0.9022306125197022
4,0.9764661654135339,0.7859962240871254,0.8626825863789203,0.9111070937299394
4,0.9789699248120302,0.7508103868629293,0.8160184930603279,0.9200899161576014
4,0.9814736842105264,0.7121130699296003,0.7663879665257376,0.9291809123228
4,0.9839774436090226,0.6692277017823631,0.7131719620809855,0.938381957458905
4,0.9864812030075188,0.6212119770807996,0.6554978091537862,0.947694970762377
4,0.9889849624060151,0.5666775323748806,0.5920641064583861,0.9571219166867535
4,0.9914887218045113,0.5034104392128788,0.5207704221164083,0.9666648062826251
4,0.9939924812030075,0.4274290540321235,0.4377935095341411,0.9763256985855124
4,0.9964962406015038,0.3299022579915264,0.33455026449417014,0.9861067020536618
4,0.999,0.1781271325291518,0.17884071124886403,0.9960099760578605
5,0.0,1.1102230246251565e-16,4.755282581475768,2.334715141745807e-17
5,0.0025037593984962407,7.452492088333429e-06,4.7552676764682325,1.567207693735643e-06
5,0.005007518796992481,2.980996835066918e-05,4.7552229611653125,6.268889722757388e-06
5,0.007511278195488722,6.707242877856956e-05,4.755148434726042,1.4105222938731206e-05
5,0.010015037593984963,0.00011923987333251063,4.755044095748715,2.5076502116798032e-05
5,0.012518796992481204,0.0001863123019134605,4.754909942270767,3.9183139991182404e-05
5,0.015022556390977444,0.0002682897143135854,4.75474597176858,5.642566730306142e-05
5,0.017526315789473685,0.0003651721101567418,4.754552181157252,7.680473286295059e-05
5,0.020030075187969926,0.00047695948883008654,4.754328566790301,0.00010032110362790662
5,0.022533834586466166,0.0006036518493930387,4.754075124459322,0.0001269756647906761
5,0.025037593984962407,0.0007452491904795799,4.753791849393599,0.00015676941988418047
5,0.027541353383458648,0.0009017515101876761,4.753478736259645,0.00018970349090006333
5,0.03004511278195489,0.0010731588059513797,4.753135779160706,0.00022577911842040302
5,0.03254887218045113,0.0012594710744009419,4.752762971636203,0.00026499766176375333
5,0.03505263157894737,0.0014606883112100455,4.752360306661124,0.0003073605991453717
5,0.03755639097744361,0.0016768105109310483,4.751927776645362,0.0003528695278518728
5,0.04006015037593985,0.0019078376668120178,4.751465373432993,0.0004015261644290552
5,0.042563909774436096,0.002153769770604441,4.750973088301512,0.0004533323448848288
5,0.04506766917293233,0.002414606812354503,4.750450911961007,0.0005082900249058131
5,0.04757142857142857,0.00269034878018104,4.74989883455328,0.0005664012800883291
5,0.050075187969924814,0.0029809956600397314,4.749316845650913,0.0006276683061837653
5,0.05257894736842106,0.0032865474354757396,4.74870493425628,0.0006920934193588642
5,0.055082706766917296,0.0036070040873541487,4.748063088800509,0.0007596790564687666
5,0.05758646616541353,0.00394236559358685,4.747391297142381,0.00083042777534683
5,0.06009022556390978,0.004292631928836332,4.746689546567174,0.0009043422551072004
5,0.06259398496240602,0.004657803064206156,4.745957823785461,0.000981425296462287
5,0.06509774436090227,0.005037878966924314,4.745196114931842,0.0010616798220565592
5,0.0676015037593985,0.005432859600002615,4.744404405563628,0.0011451088768132107
5,0.07010526315789474,0.005842744921880971,4.743582680659457,0.0012317156282956804
5,0.07260902255639098,0.006267534886067239,4.742730924617867,0.0013215033670863857
5,0.07511278195488721,0.006707229440746865,4.741849121255799,0.0014144755071773703
5,0.07761654135338346,0.00716182852838898,4.740937253807061,0.0015106355863786002
5,0.0801203007518797,0.007631332085332065,4.7399953049207095,0.0016099872667404936
5,0.08262406015037595,0.00811574004135096,4.739023256659391,0.0017125343349911873
5,0.08512781954887219,0.008615052319213667,4.7380210904976225,0.0018182807029904651
5,0.08763157894736842,0.00912926883421683,4.736988787320007,0.0019272304081981572
5,0.09013533834586467,0.009658389493708786,4.73592632741939,0.0020393876141590337
5,0.09263909774436091,0.01020241419659218,4.734833690494976,0.0021547566110026615
5,0.09514285714285714,0.010761342832810605,4.733710855650343,0.002273341815959343
5,0.09764661654135338,0.011335175282825016,4.732557801391444,0.0023951477738934964
5,0.10015037593984963,0.011923911417055066,4.731374505624514,0.0025201791578494336
5,0.10265413533834587,0.012527551095325329,4.730160945653931,0.0026484407696181324
5,0.10515789473684212,0.013146094166277766,4.728917098180011,0.002779937540317047
5,0.10766165413533835,0.013779540466771323,4.7276429392967385,0.00291467453098755
5,0.11016541353383459,0.01442788982126153,4.726338444489437,0.0030526569332087056
5,0.11266917293233084,0.015091142041163241,4.725003588632378,0.0031938900697282384
5,0.11517293233082707,0.015769296924196485,4.723638345986316,0.0033383793951109074
5,0.11767669172932331,0.016462354253704792,4.722242690195975,0.0034861304964022505
5,0.12018045112781955,0.017170313797962855,4.720816594287453,0.00363714909381149
5,0.1226842105263158,0.01789317530945933,4.7193600306655705,0.0037914410414108327
5,0.12518796992481204,0.01863093852416009,4.717872971111152,0.00394901232785251
5,0.12769172932330827,0.019383603160754603,4.716355386778235,0.004109869077104394
5,0.13019548872180453,0.020151168919873452,4.714807248191221,0.0042740175492018695
5,0.13269924812030076,0.020933635483290747,4.713228525241945,0.004441464141019166
5,0.135203007518797,0.021731002513106112,4.7116191871866855,0.004612215387059268
5,0.13770676691729325,0.022543269650899145,4.709979202643105,0.004786277960261164
5,0.14021052631578948,0.023370436516864768,4.70830853958711,0.004963658672826529
5,0.1427142857142857,0.024212502708922834,4.706607165349656,0.005144364477064675
5,0.14521804511278197,0.025069467801810852,4.704875046613461,0.005328402466257993
5,0.1477218045112782,0.02594133134614829,4.703112149409664,0.005515779875545696
5,0.15022556390977443,0.026828092867472453,4.7013184391144005,0.005706504082826206
5,0.1527293233082707,0.027729751865260166,4.699493880445299,0.0059005826096815
5,0.15523308270676692,0.02864630781191657,4.6976384374579165,0.006098023122319787
5,0.15773684210526318,0.02957776015173952,4.695752073542082,0.006298833432538641
5,0.1602406015037594,0.030524108299860853,4.69383475141818,0.006503021498709216
5,0.16274436090225564,0.03148535164115929,4.691886433133336,0.006710595426780767
5,0.1652481203007519,0.03246148952914618,4.689907080057537,0.006921563471306117
5,0.16775187969924812,0.033452521284822456,4.687896652879676,0.0071359340364880435
5,0.17025563909774438,0.03445844619551419,4.6858551116034945,0.0073537156772486185
5,0.1727593984962406,0.03547926351366426,4.683782415543469,0.007574917100316995
5,0.17526315789473684,0.0365149724556173,4.681678523320597,0.007799547165344054
5,0.1777669172932331,0.03756557220035095,4.6795433928581005,0.008027614886034259
5,0.18027067669172933,0.03863106188819643,4.6773769813770585,0.00825912943130428
5,0.18277443609022556,0.03971144061951337,4.675179245391936,0.008494100126461403
5,0.18527819548872182,0.04080670745334425,4.672950140706035,0.00873253645440753
5,0.18778195488721805,0.041916861406028794,4.6706896224068535,0.008974448056865019
5,0.19028571428571428,0.04304190144978781,4.668397644861358,0.009219844735626858
5,0.19278947368421054,0.04418182651127367,4.666074161711165,0.00946873645383105
5,0.19529323308270677,0.04533663547008926,4.66371912586763,0.00972113333726008
5,0.19779699248120303,0.04650632715726477,4.661332489506834,0.00997704567566368
5,0.20030075187969926,0.04769090035370205,4.658914204064495,0.010236483924107448
5,0.2028045112781955,0.048890353788587415,4.6564642202307684,0.010499458704348097
5,0.20530827067669175,0.050104686137758314,4.653982487944946,0.010765980806232683
5,0.20781203007518798,0.05133389602203664,4.65146895639008,0.011036061189125066
5,0.21031578947368423,0.05257798200552388,4.648923573987476,0.011309710983359247
5,0.21281954887218046,0.05383694259385319,4.6463462883911095,0.011586941491718928
5,0.2153233082706767,0.05511077623239924,4.643737046481925,0.011867764190944215
5,0.21782706766917295,0.05639948130445527,4.6410957943620375,0.012152190733267964
5,0.22033082706766918,0.057703056129355,4.638422477348824,0.01244023294797766
5,0.2228345864661654,0.0590214989605613,4.635717039968907,0.012731902843008118
5,0.22533834586466167,0.060354807983703296,4.632979425952035,0.01302721260656169
5,0.2278421052631579,0.06170298131457619,4.6302095782248465,0.013326174608759761
5,0.23034586466165413,0.06306601699707892,4.627407438904514,0.013628801403320793
5,0.2328496240601504,0.06444391300112828,4.624572949292297,0.013935105729273922
5,0.23535338345864662,0.0658366672204953,4.621706049866949,0.014245100512697173
5,0.23785714285714288,0.06724427747062034,4.61880668027803,0.014558798868493142
5,0.2403609022556391,0.06866674148635621,4.615874779339083,0.014876214102191948
5,0.24286466165413534,0.07010405691966692,4.612910285020702,0.015197359711788174
5,0.2453684210526316,0.0715562213372758,4.609913134443469,0.0155222493896112
5,0.24787218045112783,0.07302323221825535,4.606883263870762,0.015850897024228112
5,0.2503759398496241,0.07450508695156088,4.603820608701445,0.016183316702380334
5,0.2528796992481203,0.076001782833508,4.600725103462413,0.016519522710954974
5,0.25538345864661655,0.07751331706519515,4.597596681801025,0.01685952953899182
5,0.2578872180451128,0.07903968674985817,4.594435276477389,0.017203351879724136
5,0.26039097744360906,0.08058088889017423,4.591240819356505,0.01755100463265793
5,0.2628947368421053,0.08213692038549025,4.588013241400292,0.01790250290568506
5,0.2653984962406015,0.08370777802899942,4.5847524726594475,0.018257862017236365
5,0.26790225563909775,0.08529345850484615,4.581458442265182,0.018617097498471475
5,0.270406015037594,0.086893958385164,4.578131078420798,0.01898022509550723
5,0.2729097744360902,0.08850927412704479,4.574770308393125,0.01934726077168526
5,0.2754135338345865,0.09013940206943838,4.5713760585038035,0.0197182207098798
5,0.27791729323308273,0.09178433842997791,4.5679482541204095,0.02009312131484546
5,0.28042105263157896,0.09344407930173526,4.564486819647428,0.020471979215607224
5,0.2829248120300752,0.09511862064989751,4.560991678517073,0.020854811267891564
5,0.2854285714285714,0.09680795830836386,4.5574627531799266,0.021241634556599946
5,0.2879323308270677,0.09851208797627198,4.553899965095437,0.021632466398327537
5,0.29043609022556394,0.10023100521442885,4.550303234722227,0.02202732434392308
5,0.29293984962406017,0.1019647054416759,4.546672481508249,0.022426226181097516
5,0.2954436090225564,0.10371318393114803,4.543007623880756,0.022829189937073783
5,0.2979473684210526,0.10547643580646593,4.539308579236101,0.023236233881287725
5,0.30045112781954886,0.10725445603782324,4.535575263929346,0.023647376528132955
5,0.30295488721804514,0.1090472394379911,4.531807593263698,0.024062636639755906
5,0.3054586466165414,0.11085478065822185,4.5280054814797595,0.024482033228898463
5,0.3079624060150376,0.1126770741840617,4.524168841744578,0.024905585561791715
5,0.31046616541353383,0.1145141143310604,4.520297586140504,0.025333313161099692
5,0.31296992481203006,0.11636589524038454,4.516391625653865,0.025765235808915828
5,0.31547368421052635,0.11823241087431846,4.512450870163414,0.02620137354981037
5,0.3179774436090226,0.1201136550116697,4.508475228428587,0.026641746693933793
5,0.3204812030075188,0.12200962124305281,4.504464608077561,0.027086375820172048
5,0.32298496240601504,0.12392030296607537,4.500418915595077,0.027535281779360703
5,0.32548872180451127,0.12584569338039353,4.496338056310053,0.027988485697552187
5,0.32799248120300756,0.12778578548266273,4.492221934382991,0.028446008979343573
5,0.3304962406015038,0.12974057206136225,4.48807045279313,0.028907873311262038
5,0.333,0.13171004569149236,4.483883513325396,0.029374100665209263
5,0.33550375939849625,0.13369419872915245,4.479661016557094,0.02984471330196877
5,0.3380075187969925,0.1356930233059832,4.47540286184438,0.03031973377477399
5,0.34051127819548876,0.13770651132347655,4.471108947308473,0.03079918493294005
5,0.343015037593985,0.13973465444714606,4.466779169821625,0.03128308992555953
5,0.3455187969924812,0.14177744410056192,4.462413424992841,0.03177147220526511
5,0.34802255639097746,0.14383487145923812,4.4580116071533284,0.03226435553205841
5,0.3505263157894737,0.1459069274443694,4.453573609341687,0.03276176397720681
5,0.3530300751879699,0.1479936027164217,4.449099323288836,0.033263721927210825
5,0.3555338345864662,0.15009488766856194,4.444588639402648,0.03377025408784168
5,0.35803759398496243,0.1522107724199282,4.440041446752324,0.03428138548825102
5,0.36054135338345866,0.15434124680873706,4.4354576330524615,0.03479714148515497
5,0.3630451127819549,0.15648630038522482,4.430837084646839,0.03531754776709367
5,0.3655488721804511,0.1586459224044079,4.426179686491902,0.03584263035876597
5,0.3680526315789474,0.160820101818671,4.421485322139934,0.03637241562544336
5,0.37055639097744364,0.16300882727017152,4.416753873721932,0.03690693027746335
5,0.37306015037593987,0.1652120870830598,4.411985221930143,0.037446201374804984
5,0.3755639097744361,0.16742986925549808,4.4071792460002985,0.03799025633174502
5,0.37806766917293233,0.16966216145149016,4.4023358236934875,0.03853912292160083
5,0.38057142857142856,0.1719089509925067,4.39745483127772,0.03909282928155899
5,0.38307518796992485,0.17417022484889744,4.392536143509121,0.039651403917590956
5,0.3855789473684211,0.1764459696310916,4.387579633612786,0.04021487570945895
5,0.3880827067669173,0.17873617158058286,4.382585173263253,0.04078327391581456
5,0.39058646616541354,0.18104081656068072,4.377552632564636,0.041356628179388906
5,0.39309022556390977,0.18335989004703368,4.3724818800303495,0.041934968532279196
5,0.39559398496240605,0.18569337711791523,4.367372782562462,0.04251832540133284
5,0.3980977443609023,0.188041262444258,4.362225205430654,0.04310672961362936
5,0.4006015037593985,0.190403530279446,4.357039012250764,0.043700212402065945
5,0.40310526315789474,0.19278016444883894,4.351814064962934,0.044298805411044355
5,0.405609022556391,0.19517114833903282,4.346550223809313,0.0449025407022641
5,0.40811278195488726,0.19757646488684966,4.341247347311353,0.04551145076062387
5,0.4106165413533835,0.19999609656804607,4.335905292246638,0.04612556850023323
5,0.4131203007518797,0.2024300253857243,4.330523913625282,0.04674492727053451
5,0.41562406015037595,0.20487823285845908,4.325103064665852,0.047369560862542716
5,0.4181278195488722,0.20734070000810734,4.319642596770818,0.04799950351519973
5,0.42063157894736847,0.2098174073473067,4.314142359501529,0.04863478992184896
5,0.4231353383458647,0.2123083348666608,4.308602200552677,0.049275455236834666
5,0.42563909774436093,0.21481346202156892,4.303021965726276,0.04992153508222032
5,0.42814285714285716,0.21733276771874088,4.297401498905095,0.050573065554641236
5,0.4306466165413534,0.21986623030234176,4.291740642025584,0.05123008323228287
5,0.4331503759398496,0.22241382753977446,4.286039235050243,0.051892625181992114
5,0.4356541353383459,0.22497553660710734,4.280297115939435,0.052560728966528754
5,0.43815789473684214,0.22755133407409156,4.274514120622637,0.05323443265194918
5,0.44066165413533837,0.23014119588881243,4.268690082969091,0.05391377481513897
5,0.4431654135338346,0.2327450973619114,4.262824834757874,0.05459879455148459
5,0.4456691729323308,0.23536301315040387,4.256918205647343,0.055289531482696774
5,0.4481729323308271,0.23799491724106447,4.250970023143964,0.05598602576478449
5,0.45067669172932334,0.2406407829333661,4.24498011257048,0.056688318096183
5,0.4531804511278196,0.2433005828219641,4.238948297033433,0.05739644972604042
5,0.4556842105263158,0.24597428877871863,4.232874397390017,0.05811046246266744
5,0.45818796992481203,0.24866187193421974,4.226758232214214,0.058830398682149516
5,0.46069172932330826,0.2513633026588291,4.2205996177622485,0.05955630133713117
5,0.46319548872180455,0.2540785505431997,4.214398367937296,0.060288213965770984
5,0.4656992481203008,0.25680758437827267,4.208154294253445,0.06102618070087472
5,0.468203007518797,0.25955037213472654,4.201867205798915,0.061770246279208
5,0.47070676691729324,0.2623068809418714,4.195536909198457,0.06252045605099545
5,0.47321052631578947,0.2650770770659596,4.189163208574973,0.06327685598960725
5,0.47571428571428576,0.26786092588790833,4.182745905510312,0.06403949270144065
5,0.478218045112782,0.27065839188040086,4.176284799005197,0.06480841343599758
5,0.4807218045112782,0.2734694385843679,4.169779685438304,0.06558366609616746
5,0.48322556390977445,0.27629402858480434,4.163230358524439,0.06636529924871377
5,0.4857293233082707,0.279132123485927,4.156636609271802,0.06715336213497575
5,0.48823308270676696,0.28198368388562933,4.149998225938308,0.06794790468178412
5,0.4907368421052632,0.28484866934923403,4.143314993986956,0.06874897751260155
5,0.4932406015037594,0.28772703838249925,4.136586696040181,0.06955663195888796
5,0.49574436090225565,0.290618748403874,4.129813111833223,0.07037092007169991
5,0.4982481203007519,0.29352375571596667,4.12299401816642,0.0711918946335272
5,0.5007518796992482,0.2964420154762064,4.116129188856446,0.07201960917037317
5,0.5032556390977444,0.299373481666674,4.109218394686447,0.07285411796408489
5,0.5057593984962406,0.3023181070630727,4.10226140335503,0.07369547606493877
5,0.5082631578947369,0.3052758432028113,4.095257979424102,0.07454373930448721
5,0.5107669172932331,0.3082466403521731,4.088207884265508,0.07539896430867361
5,0.5132706766917293,0.3112304474725396,4.081110876006438,0.0762612085112212
5,0.5157744360902256,0.31422721218564176,4.0739667094735665,0.07713053016730366
5,0.5182781954887218,0.3172368807378052,4.066775136135906,0.07800698836750329
5,0.5207819548872181,0.32025939796314695,4.059535904046303,0.07889064305206206
5,0.5232857142857144,0.3232947072457175,4.052248757781577,0.07978155502543896
5,0.5257894736842106,0.32634275048051653,4.044913438381237,0.08067978597117222
5,0.5282932330827068,0.3294034680333766,4.037529683284742,0.08158539846706207
5,0.530796992481203,0.33247679869965885,4.030097226267269,0.08249845600067653
5,0.5333007518796993,0.33556267966173037,4.022615797373939,0.08341902298519133
5,0.5358045112781955,0.3386610464451758,4.015085122852453,0.08434716477557007
5,0.5383082706766917,0.34177183287371204,4.007504925084097,0.0852829476850961
5,0.540812030075188,0.3448949710227489,3.9998749225130754,0.08622643900226144
5,0.5433157894736842,0.3480303911715579,3.992194829574097,0.08717770700802373
5,0.5458195488721804,0.35117802175400614,3.9844643566181897,0.08813682099344168
5,0.5483233082706768,0.3543377893077939,3.976683209836677,0.08910385127769498
5,0.550827067669173,0.35750961842216,3.968851091183261,0.09007886922650282
5,0.5533308270676692,0.3606934316839898,3.960967698294151,0.0910619472709479
5,0.5558345864661655,0.36388914962227936,3.953032724406193,0.09205315892671775
5,0.5583383458646617,0.367096690650897,3.9450458582729193,0.09305257881377488
5,0.5608421052631579,0.3703159710095776,3.9370067840784664,0.09406028267646414
5,0.5633458646616541,0.3735469047030979,3.928915181349287,0.09507634740407214
5,0.5658496240601504,0.37678940343856393,3.9207707248635977,0.0961008510518483
5,0.5683533834586466,0.3800433765607427,3.9125730845584763,0.09713387286250005
5,0.5708571428571428,0.3833087309853733,3.9043219254345463,0.09817549328817488
5,0.5733609022556391,0.3865853711303835,3.896016907458165,0.09922579401294207
5,0.5758646616541354,0.3898731988449373,3.887657685461046,0.10028485797578687
5,0.5783684210526316,0.3931721133362387,3.879243909037208,0.10135276939413185
5,0.5808721804511279,0.3964820110940095,3.8707752224371927,0.10242961378789874
5,0.5833759398496241,0.3998027858125508,3.8622512644594473,0.10351547800412368
5,0.5858796992481203,0.4031343283103217,3.8536716683387793,0.10461045024214602
5,0.5883834586466166,0.4064765264469119,3.845036061631784,0.105714620079378
5,0.5908872180451128,0.40982926503734785,3.8363440660991577,0.10682807849767952
5,0.593390977443609,0.4131924257636084,3.827595297584772,0.10795091791034817
5,0.5958947368421053,0.4165658870832625,3.8187893658914174,0.10908323218974499
5,0.5983984962406015,0.41994952413511655,3.809925874653099,0.11022511669557186
5,0.6009022556390977,0.42334320864175856,3.801004421203752,0.11137666830381866
5,0.6034060150375941,0.4267468088088875,3.7920245964422805,0.11253798543639883
5,0.6059097744360903,0.4301601892213043,3.78298598469377,0.11370916809149252
5,0.6084135338345865,0.4335832107354416,3.773888163566752,0.11489031787461776
5,0.6109172932330827,0.43701573036829666,3.7647307038063764,0.1160815380304484
5,0.613421052631579,0.4404576011826311,3.755513169143355,0.11728293347540063
5,0.6159248120300752,0.4439086721683019,3.7462351161385152,0.11849461083101133
5,0.6184285714285714,0.4473687881195636,3.736896094022823,0.11971667845812768
5,0.6209323308270677,0.4508377895081901,3.7274956445326914,0.12094924649193271
5,0.6234360902255639,0.4543155123522622,3.7180333017404275,0.1221924268778322
5,0.6259398496240601,0.4578017880804395,3.708508591879618,0.1234463334082253
5,0.6284436090225565,0.46129644339154185,3.698921033165286,0.12471108176018443
5,0.6309473684210527,0.4647993001092612,3.689270135608619,0.12598678953407222
5,0.6334511278195489,0.46831017503180306,3.6795554008260583,0.12727357629312164
5,0.6359548872180452,0.4718288797762684,3.669776321842555,0.1285715636040096
5,0.6384586466165414,0.47535522061754376,3.6599323828887624,0.1298808750784485
5,0.6409624060150376,0.478888998321493,3.6500230591919327,0.13120163641582933
5,0.6434661654135339,0.48243000797222724,3.6400478167602888,0.13253397544694867
5,0.6459699248120301,0.4859780387931909,3.6300061121606024,0.133878022178848
5,0.6484736842105263,0.489532873961819,3.6198973922887383,0.1352339088407984
5,0.6509774436090225,0.49309429041751685,3.6097210941328655,0.13660176993147138
5,0.6534812030075188,0.4966620586626518,3.5994766445290636,0.13798174226732132
5,0.6559849624060151,0.5002359425563059,3.5891634599090265,0.13937396503222654
5,0.6584887218045113,0.503815699100449,3.5787809460395223,0.1407785798284188
5,0.6609924812030076,0.507401078218237,3.5683284977533143,0.14219573072874486
5,0.6634962406015038,0.5109918225240959,3.5578054986711694,0.14362556433030135
5,0.666,0.5145876670852325,3.547211320914595,0.1450682298094814
5,0.6685037593984963,0.5181883391742172,3.5365453248089453,0.1465238789784806
5,0.6710075187969925,0.5217935580122426,3.5258068585764635,0.1479926663433049
5,0.6735112781954887,0.5254030345026599,3.5149952580188693,0.1494747491633286
5,0.676015037593985,0.5290164709543654,3.504109846189034,0.15097028751245
5,0.6785187969924812,0.5326335607945949,3.493149933051287,0.15247944434189697
5,0.6810225563909775,0.5362539882706487,3.4821148151298758,0.1540023855447304
5,0.6835263157894738,0.5398774281400631,3.471003775145052,0.15553928002210307
5,0.68603007518797,0.5435035453487149,3.4598160816362675,0.15709029975133046
5,0.6885338345864662,0.5471319946962958,3.448550988571888,0.1586556198558264
5,0.6910375939849625,0.550762420488607,3.4372077349448684,0.16023541867696892
5,0.6935413533834587,0.5543944561760619,3.425785544353734,0.16182987784795708
5,0.6960451127819549,0.5580277239777527,3.414283624568216,0.16343918236971983
5,0.6985488721804511,0.5616618344904369,3.402701167078858,0.16506352068895047
5,0.7010526315789474,0.5652963862817217,3.3910373466298545,0.16670308477833057
5,0.7035563909774436,0.5689309654667085,3.3792913207343567,0.1683580702190167
5,0.7060601503759398,0.5725651452673273,3.3674622291714202,0.17002867628546783
5,0.7085639097744362,0.5761984855535263,3.3555491934637507,0.17171510603268728
5,0.7110676691729324,0.5798305323654502,3.3435513163353403,0.17341756638596073
5,0.7135714285714286,0.583460817415703,3.3314676811480295,0.17513626823317746
5,0.7160751879699249,0.5870888575707032,3.319297351315992,0.17687142651981505
5,0.7185789473684211,0.5907141543101369,3.307039369697067,0.1786232603466852
5,0.7210827067669173,0.5943361931634097,3.294692757959817,0.18039199307052908
5,0.7235864661654136,0.5979544431219654,3.28225651592511,0.18217785240756262
5,0.7260902255639098,0.601568356026261,3.2697296208809536,0.18398107054007182
5,0.728593984962406,0.6051773659261208,3.2571110268692482,0.18580188422616356
5,0.7310977443609022,0.6087808884131216,3.244399663943035,0.18764053491278213
5,0.7336015037593985,0.6123783199235708,3.2315944373927232,0.18949726885210344
5,0.7361052631578948,0.6159690370105764,3.2186942269397045,0.1913723372214304
5,0.738609022556391,0.6195523955835702,3.2056978858956535,0.1932659962467021
5,0.7411127819548873,0.623127730113628,3.1926042402856987,0.19517850732976091
5,0.7436165413533835,0.6266943528027229,3.1794120879335654,0.19711013717949286
5,0.7461203007518797,0.630251552715041,3.1661201975066264,0.19906115794699608
5,0.748624060150376,0.6337985948682896,3.152727307518716,0.2010318473649111
5,0.7511278195488722,0.6373347192828418,3.1392321252883657,0.20302248889106825
5,0.7536315789473684,0.6408591399864172,3.125633325850025,0.20503337185660886
5,0.7561353383458647,0.6443710439718411,3.1119295508156277,0.20706479161874128
5,0.7586390977443609,0.6478695901052818,3.0981194071837033,0.20911704971830555
5,0.7611428571428571,0.6513539079821791,3.084201466093052,0.21119045404231948
5,0.7636466165413535,0.6548230967279107,3.0701742615177787,0.2132853189916949
5,0.7661503759398497,0.6582762237400406,3.0560362889002866,0.21540196565431524
5,0.7686541353383459,0.6617123233687747,3.041786003718559,0.21754072198367563
5,0.7711578947368422,0.6651303955320356,3.027421819983843,0.21970192298329452
5,0.7736616541353384,0.6685294042613121,3.0129421086645403,0.22188591089711704
5,0.7761654135338346,0.6719082761741781,2.9983451960318144,0.22409303540613698
5,0.7786691729323308,0.6752658988690872,2.9836293619221,0.22632365383147673
5,0.7811729323308271,0.678601119237741,2.9687928379113577,0.2285781313441725
5,0.7836766917293233,0.6819127416899999,2.953833805395515,0.23085684118192715
5,0.7861804511278195,0.6851995262859272,2.938750393571121,0.233160164873099
5,0.7886842105263159,0.6884601867691784,2.923540677309786,0.2354884924682125
5,0.7911879699248121,0.6916933884955188,2.9082026749195107,0.237842222779285
5,0.7936917293233083,0.6948977462497796,2.8927343457854047,0.2402217636272813
5,0.7961954887218046,0.6980718219440762,2.877133587881784,0.24262753209801904
5,0.7986992481203008,0.7012141221895418,2.8613982351469347,0.24505995480686177
5,0.801203007518797,0.7043230957332585,2.845526054711142,0.24751946817255782
5,0.8037067669172933,0.7073971307513913,2.8295147439678434,0.2500065187005898
5,0.8062105263157895,0.7104345519888506,2.8133619274768646,0.2525215632764309
5,0.8087142857142857,0.7134336177349991,2.7970651536878357,0.25506506946910446
5,0.811218045112782,0.7163925166240943,2.7806218914708003,0.25763751584547906
5,0.8137218045112782,0.7193093642482287,2.764029526439983,0.260239392295742
5,0.8162255639097745,0.7221821995694966,2.7472853570553784,0.26287120037051875
5,0.8187293233082708,0.725008981117006,2.730386590485539,0.26553345363012465
5,0.821233082706767,0.7277875829531302,2.71333033821337,0.2682266780064649
5,0.8237368421052632,0.7305157903920344,2.6961136113651447,0.2709514121781191
5,0.8262406015037594,0.7331912954520255,2.6787333157410793,0.27370820795917344
5,0.8287443609022557,0.7358116920216273,2.66118624652381,0.2764976307023928
5,0.8312481203007519,0.7383744707174643,2.6434690826388056,0.2793202597173531
5,0.8337518796992481,0.7408770134100413,2.6255783807383284,0.2821766887041865
5,0.8362556390977444,0.7433165873912533,2.607510568777668,0.2850675262036236
5,0.8387593984962406,0.7456903391550057,2.5892619391493503,0.2879933960640487
5,0.8412631578947369,0.7479952877595799,2.570828641337487,0.29095493792633004
5,0.8437669172932332,0.7502283177372923,2.5522066740505815,0.29395280772720983
5,0.8462706766917294,0.7523861715136158,2.533391876786732,0.2969876782220983
5,0.8487744360902256,0.7544654412940874,2.514379920780301,0.30006023952814187
5,0.8512781954887219,0.7564625603730789,2.495166299273615,0.3031711996884929
5,0.8537819548872181,0.7583737938137073,2.475746317051063,0.3063212852587536
5,0.8562857142857143,0.7601952284427831,2.456115079165979,0.3095112419166133
5,0.8587894736842105,0.7619227620986511,2.436267478782778,0.31274183509576187
