eps,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.02,15,3015,324,901,0.09589375120480854,0.14686891424654405,-0.13777526061172196,0.050876866406362006,1122.4211367067458,1.9497268940757004,-0.40540100845125604,-0.4052060095439622,-0.33402211889500144
0.02,16,3016,324,901,0.0865917088333966,0.050792015766977464,-0.05069952239865261,0.0030638691586635514,1123.666056050582,1.7520706064183265,-0.3780635158140256,-0.37807734156801964,-0.30197696972672194
0.02,17,3017,324,901,0.0897873405970729,0.07964397287567108,-0.0730895665756992,0.031639811522780364,1122.0727459468778,1.8069548664774002,-0.4052414940473529,-0.40526517906200815,-0.3326049049286192
0.02,18,3018,324,901,0.0889277940688862,0.1340838084050891,-0.060951622216517176,0.11942934072323942,1122.482325478078,1.8187986210221843,-0.4199714522489547,-0.4198612645979732,-0.33576122985094176
0.02,19,3019,324,901,0.08471322609380898,0.05092776953078882,0.009762050936292788,-0.04998339795270393,1122.7048663158794,1.7236049974343495,-0.381567763521386,-0.3815784162379429,-0.30901155321270696
0.02,20,3020,324,901,0.09161362914863751,0.20470132844504263,0.2041622762066888,-0.014845835822510041,1122.3796383093802,1.8874399092662286,-0.42023305030254376,-0.420459972717792,-0.3352740630122326
0.02,21,3021,324,901,0.08311423021352966,0.09727462784892198,-0.03253561588730847,0.09167217092433116,1123.1663272643868,1.7067042280961515,-0.40935130635293965,-0.4093436418619304,-0.32717102106130397
0.02,22,3022,324,901,0.08857863570413124,0.09800583760687777,-0.07922765671748344,0.05768988313458692,1122.6634028562344,1.8105572221145583,-0.4221285341581883,-0.4221084574511454,-0.3340857539296483
0.02,23,3023,324,901,0.09490355464708206,0.11183035003223497,0.07374912578934234,-0.08406600759902874,1121.5812290841602,1.9067456450106715,-0.4220593100618042,-0.4221567894402751,-0.34097850304282534
0.02,24,3024,324,901,0.08785028067175049,0.123936553998479,0.11123775679376147,-0.05464824682009364,1123.1201741952175,1.799415792190403,-0.421954284504968,-0.42186438297684975,-0.3384017464557538
0.02,25,3025,324,901,0.08814163932018086,0.19888334678896846,-0.19820325261349625,0.016433389285588282,1122.7515145151476,1.7922899324564252,-0.40052906992530024,-0.4005528801780172,-0.3276383209148334
0.02,26,3026,324,901,0.08967758161233276,0.14336132126577375,-0.07992496115606906,0.11901457481867186,1122.6127463562932,1.8531910063537547,-0.4112933136215051,-0.4112610816804423,-0.32427193387546915
0.02,27,3027,324,901,0.08810060685821139,0.17287028362891416,0.14196572949933817,0.09864008622087658,1122.0947154509336,1.7862813574972503,-0.3923347488015369,-0.3920558085969378,-0.32257141391710475
0.02,28,3028,324,901,0.09123080097357236,0.22817283079925038,-0.0025297318313963757,0.22815880691265145,1121.5361255854366,1.8350042372253947,-0.4196077153189307,-0.41958895206370367,-0.3389832249266567
0.02,29,3029,324,901,0.09057242686137316,0.0605102059601714,0.05684885299985387,-0.02072903610743558,1122.9784392018719,1.8291800093928514,-0.413454129492104,-0.41344350081260267,-0.3324693123542403
0.02,30,3030,324,901,0.09219890755031047,0.18146901999769566,-0.08885230119008813,0.15822854923227328,1122.192704482554,1.891315889781051,-0.4160511955812006,-0.41610381480196473,-0.33082267132089943
0.02,31,3031,324,901,0.08641285019585318,0.03763759191301784,0.03733168875028703,-0.00478887670154067,1123.0513110738327,1.7592476101112553,-0.39881190356790025,-0.3987867207200783,-0.31728729226637037
0.02,32,3032,324,901,0.08952623184408272,0.07678195891025955,0.007903113925320504,-0.0763741448684055,1122.3905425825199,1.8236593389781797,-0.4155323522054564,-0.4155229256985581,-0.33112973168127774
0.02,33,3033,324,901,0.08656070389991494,0.06773422249807759,0.06678617932425857,0.011292968993451585,1121.3268708180485,1.7795748074641347,-0.41738776153565715,-0.4173431250227961,-0.32800291462435155
