condition,realization,radius_low,radius_high,n,area,regional_gap,local_mean_gap,coherence,normalized_gap,Dxx,Dxy2,major_axis_degrees
permuted,37,33.0,36.0,162,560.4563122259942,0.0009657723502789014,0.0042272120725424835,0.22846555453226444,0.0004828848680326511,0.000811615831260468,-0.0005234462484444919,-16.409862292732647
permuted,38,0.0,3.0,7,24.01907427512033,0.05321019600287381,0.22955045801021168,0.2318017418223,0.02630880509817538,-0.052948058918305695,-0.005275226577871003,-87.1551924429865
permuted,38,3.0,6.0,30,101.59485277517675,0.04621498745264616,0.22121465018196304,0.20891467818533452,0.023300018058222825,-0.0425341051697905,0.01807415178240581,78.48887587173651
permuted,38,6.0,9.0,36,125.47551420436965,0.012144129720252347,0.22550722463628736,0.05385250844995847,0.00621180889387203,0.011248450980170814,-0.0045773613806439385,-11.071505013596656
permuted,38,9.0,12.0,54,195.66888242140797,0.023831155730066923,0.17710931441024694,0.13455619660333423,0.012260186970344712,0.0069675422714840325,-0.02278985164773533,-36.50001678763421
permuted,38,12.0,15.0,72,248.42970228021068,0.021129016455813165,0.09395302681766442,0.22488915122254083,0.010485455480386784,0.015387506488707644,0.01447964020443891,21.62946329906498
permuted,38,15.0,18.0,102,353.0669551332402,0.0021614774682391035,0.036080827432533956,0.05990653823781509,0.0010807212058695438,0.0016436133676976715,0.0014037520946487817,20.24973456699737
permuted,38,18.0,21.0,96,332.0958048786795,0.0016123150681756732,0.01612238377270432,0.10000475679690561,0.0008061049690198393,0.0015142362857927562,0.0005537583858099888,10.043769371502002
permuted,38,21.0,24.0,120,415.0853470442091,0.0016018721546599867,0.011140756492427222,0.14378486377911928,0.0008009216875348114,0.0013240787998021761,0.0009015596107798186,17.125390932055147
permuted,38,24.0,27.0,144,498.156575941505,0.001664733596914984,0.007993011107163503,0.20827364989184305,0.0008323596700150566,0.0015191487802346092,0.0006808266535684392,12.070084565681174
permuted,38,27.0,30.0,162,560.4099405368718,0.0016431760298642477,0.00627767653059353,0.2617490757697405,0.0008215837917064544,0.001468283977289869,0.0007376785391715518,13.337674084768917
permuted,38,30.0,33.0,180,622.6788956232155,0.001641194912050993,0.005109653395717554,0.3211949588256795,0.0008205946544505511,0.0014672090978461426,0.0007354034284252247,13.310610923703138
permuted,38,33.0,36.0,162,560.4161242635528,0.0016334094497567526,0.004366107767010907,0.3741111161062809,0.0008167026395930442,0.0014622492896059038,0.0007279103279949298,13.232102264750429
permuted,39,0.0,3.0,7,24.587824193292622,0.17945637144314605,0.2967920828457828,0.6046534992525189,0.0921568799419886,-0.14460841914630782,-0.10626850127646557,-71.84446046729218
permuted,39,3.0,6.0,30,112.63237225216434,0.06211279045680687,0.28690897671481874,0.21648953325899464,0.032497263879521045,-0.04981356345189051,-0.03710266344288072,-71.6600668039437
permuted,39,6.0,9.0,36,120.99044966881328,0.0515253835693764,0.2825388726846934,0.1823656443440174,0.02560076438287912,0.019327422755383863,0.04776312261155079,33.984602435110894
permuted,39,9.0,12.0,54,186.47671417932347,0.051863630421331686,0.20344765508349516,0.2549237070343563,0.026317550164728434,0.042539802791960395,0.029668187320791954,17.446380245227594
permuted,39,12.0,15.0,72,251.94231978407709,0.016702617749331523,0.13172230799518675,0.12680173923115476,0.008385922205054935,-0.008382829182908952,-0.014446647174014266,-60.06246571480748
permuted,39,15.0,18.0,102,352.79577228069553,0.002187511679264047,0.044721323726314675,0.04891428734648307,0.0010933471329192073,-0.0021854974379340157,-9.385252101283292e-05,-88.7705198370149
permuted,39,18.0,21.0,96,332.0331967946762,0.0019095906584658529,0.0199124482804719,0.09589934053155005,0.0009547423781984273,-0.0017689444269902003,0.0007192858243566051,78.93621161284793
permuted,39,21.0,24.0,120,414.9473531017824,0.0020176616456115074,0.01261403459642903,0.15995371109753395,0.0010088041874204126,-0.001484272238048075,0.0013667093471296282,68.6806536235087
permuted,39,24.0,27.0,144,498.0111657419598,0.0018533263521679849,0.008909147396930382,0.20802510830683332,0.0009266517851048598,-0.0017099519669898679,0.0007147606859836176,78.65752533154662
permuted,39,27.0,30.0,162,560.2413164027012,0.0018856974232956502,0.006867819094096004,0.27457004872430474,0.0009428420519037372,-0.0016565339300928306,0.0009009717590885161,75.72934280873889
permuted,39,30.0,33.0,180,622.4930537092567,0.0018841849965653985,0.005546112105647596,0.33973078089184966,0.0009420881782234222,-0.0016554183924650512,0.0008998572371051843,75.73612521420804
permuted,39,33.0,36.0,162,560.2504693596688,0.0018728956899977162,0.004700300034166256,0.398463007974752,0.0009364447258631949,-0.001650234302758204,0.0008857002944631813,75.88850892480814
