epsilon,psi_rad,delta,leading,ratio,area
0.05,2.443460952792061,0.0014451847942332037,0.0014433756729740647,1.0012533959751526,0.8653037174577547
0.05,2.4609142453120048,0.0014452906002019855,0.0014433756729740647,1.0013267005006223,0.8653037175461137
0.05,2.478367537831948,0.0014453886373647232,0.0014433756729740647,1.001394622639379,0.8653037176279905
0.05,2.4958208303518914,0.0014454778332893192,0.0014433756729740647,1.0014564193886704,0.8653037177024885
0.05,2.5132741228718345,0.001445557212447785,0.0014433756729740647,1.00151141488288,0.8653037177687912
0.05,2.530727415391778,0.001445625906827795,0.0014433756729740647,1.001559007745429,0.8653037178261721
0.05,2.548180707911721,0.0014456831653701914,0.0014433756729740647,1.001598677627268,0.8653037178740028
0.05,2.5656340004316642,0.0014457283621297004,0.0014433756729740647,1.0016299908607909,0.8653037179117589
0.05,2.5830872929516078,0.00144576100307081,0.0014433756729740647,1.0016526051681545,0.8653037179390269
0.05,2.600540585471551,0.0014457807314323804,0.0014433756729740647,1.0016662733779904,0.8653037179555086
0.05,2.6179938779914944,0.0014457873315973462,0.0014433756729740647,1.001670846106414,0.8653037179610225
0.05,2.6354471705114375,0.0014457807314323368,0.0014433756729740647,1.0016662733779602,0.8653037179555085
0.05,2.652900463031381,0.0014457610030710335,0.0014433756729740647,1.0016526051683092,0.865303717939027
0.05,2.670353755551324,0.0014457283621296428,0.0014433756729740647,1.0016299908607509,0.8653037179117591
0.05,2.6878070480712677,0.0014456831653701812,0.0014433756729740647,1.001598677627261,0.8653037178740028
0.05,2.705260340591211,0.001445625906827822,0.0014433756729740647,1.0015590077454475,0.8653037178261723
0.05,2.722713633111154,0.001445557212448008,0.0014433756729740647,1.0015114148830349,0.8653037177687914
0.05,2.7401669256310974,0.001445477833289241,0.0014433756729740647,1.0014564193886162,0.8653037177024885
0.05,2.7576202181510405,0.0014453886373644548,0.0014433756729740647,1.001394622639193,0.8653037176279906
0.05,2.775073510670984,0.0014452906002017317,0.0014433756729740647,1.0013267005004465,0.8653037175461136
0.05,2.792526803190927,0.0014451847942332928,0.0014433756729740647,1.0012533959752143,0.8653037174577547
0.05,2.8099800957108707,0.0014450723771176,0.0014433756729740647,1.0011755111128064,0.8653037173638818
0.05,2.827433388230814,0.0014449545791260622,0.0014433756729740647,1.001093898270257,0.8653037172655236
0.05,2.8448866807507573,0.0014448326897237545,0.0014433756729740647,1.0010094508151766,0.8653037171637574
0.05,2.8623399732707004,0.001444708043493899,0.0014433756729740647,1.0009230933739441,0.8653037170596986
0.05,2.8797932657906435,0.0014445820055511637,0.0014433756729740647,1.0008357717257443,0.865303716954487
0.05,2.897246558310587,0.0014444559566108327,0.0014433756729740647,1.000748442458187,0.8653037168492754
0.05,2.91469985083053,0.001444331277868797,0.0014433756729740647,1.0006620624918552,0.8653037167452166
0.05,2.9321531433504737,0.0014442093358615687,0.0014433756729740647,1.0005775785910167,0.8653037166434505
0.05,2.949606435870417,0.0014440914674698673,0.0014433756729740647,1.0004959169738032,0.8653037165450923
0.05,2.9670597283903604,0.001443978965236591,0.0014433756729740647,1.0004179731402034,0.8653037164512195
0.05,2.9845130209103035,0.0014438730631526821,0.0014433756729740647,1.0003446020242204,0.8653037163628605
0.05,3.001966313430247,0.0014437749230777886,0.0014433756729740647,1.0002766085858308,0.8653037162809835
0.05,3.01941960595019,0.0014436856219417879,0.0014433756729740647,1.00021473894394,0.8653037162064856
0.05,3.036872898470133,0.0014436061398713591,0.0014433756729740647,1.0001596721502306,0.8653037161401829
0.05,3.0543261909900767,0.0014435373493764591,0.0014433756729740647,1.0001120126973329,0.8653037160828019
0.05,3.07177948351002,0.0014434800057164905,0.0014433756729740647,1.0000722838443097,0.8653037160349711
0.05,3.0892327760299634,0.0014434347385570841,0.0014433756729740647,1.0000409218363073,0.865303715997215
0.05,3.1066860685499065,0.001443402045010231,0.0014433756729740647,1.0000182710826158,0.8653037159699469
0.05,3.12413936106985,0.0014433822841363325,0.0014433756729740647,1.0000045803475779,0.8653037159534657
0.05,3.141592653589793,0.0014433756729739233,0.0014433756729740647,0.9999999999999021,0.8653037159479517
0.05,3.1590459461097367,0.0014433822841363325,0.0014433756729740647,1.0000045803475779,0.8653037159534657
0.05,3.1764992386296798,0.0014434020450100095,0.0014433756729740647,1.000018271082462,0.8653037159699469
0.05,3.193952531149623,0.0014434347385566305,0.0014433756729740647,1.0000409218359931,0.8653037159972152
0.05,3.2114058236695664,0.0014434800057164905,0.0014433756729740647,1.0000722838443097,0.8653037160349711
0.05,3.2288591161895095,0.001443537349376591,0.0014433756729740647,1.0001120126974241,0.8653037160828019
0.05,3.246312408709453,0.0014436061398716733,0.0014433756729740647,1.0001596721504484,0.8653037161401829
0.05,3.263765701229396,0.0014436856219420839,0.0014433756729740647,1.0002147389441451,0.8653037162064854
0.05,3.2812189937493397,0.0014437749230778799,0.0014433756729740647,1.000276608585894,0.8653037162809835
0.05,3.2986722862692828,0.0014438730631524737,0.0014433756729740647,1.000344602024076,0.8653037163628603
0.05,3.3161255787892263,0.0014439789652365147,0.0014433756729740647,1.0004179731401506,0.8653037164512196
0.05,3.3335788713091694,0.0014440914674697634,0.0014433756729740647,1.0004959169737313,0.8653037165450921
0.05,3.351032163829113,0.0014442093358613998,0.0014433756729740647,1.0005775785908995,0.8653037166434505
0.05,3.368485456349056,0.0014443312778687726,0.0014433756729740647,1.0006620624918383,0.8653037167452166
0.05,3.385938748868999,0.0014444559566107805,0.0014433756729740647,1.0007484424581508,0.8653037168492754
0.05,3.4033920413889427,0.0014445820055510802,0.0014433756729740647,1.0008357717256866,0.865303716954487
0.05,3.420845333908886,0.001444708043493594,0.0014433756729740647,1.0009230933737328,0.8653037170596986
0.05,3.4382986264288293,0.0014448326897236923,0.0014433756729740647,1.0010094508151335,0.8653037171637574
0.05,3.4557519189487724,0.001444954579125842,0.0014433756729740647,1.0010938982701045,0.8653037172655236
0.05,3.473205211468716,0.0014450723771173757,0.0014433756729740647,1.0011755111126508,0.8653037173638818
0.05,3.490658503988659,0.0014451847942328602,0.0014433756729740647,1.0012533959749148,0.8653037174577545
0.05,3.5081117965086026,0.0014452906002015377,0.0014433756729740647,1.0013267005003121,0.8653037175461137
0.05,3.5255650890285457,0.0014453886373643747,0.0014433756729740647,1.0013946226391375,0.8653037176279905
0.05,3.543018381548489,0.0014454778332891611,0.0014433756729740647,1.001456419388561,0.8653037177024887
0.05,3.5604716740684323,0.0014455572124476947,0.0014433756729740647,1.0015114148828177,0.8653037177687912
0.05,3.5779249665883754,0.0014456259068276521,0.0014433756729740647,1.00155900774533,0.8653037178261722
0.05,3.595378259108319,0.001445683165370099,0.0014433756729740647,1.0015986776272041,0.8653037178740027
0.05,3.612831551628262,0.0014457283621294652,0.0014433756729740647,1.0016299908606279,0.8653037179117591
0.05,3.6302848441482056,0.0014457610030706302,0.0014433756729740647,1.00165260516803,0.8653037179390273
0.05,3.6477381366681487,0.0014457807314326486,0.0014433756729740647,1.0016662733781763,0.8653037179555085
0.05,3.6651914291880923,0.0014457873315972334,0.0014433756729740647,1.001670846106336,0.8653037179610223
0.05,3.6826447217080354,0.0014457807314323986,0.0014433756729740647,1.001666273378003,0.8653037179555085
0.05,3.7000980142279785,0.0014457610030706616,0.0014433756729740647,1.0016526051680517,0.8653037179390272
0.05,3.717551306747922,0.0014457283621293782,0.0014433756729740647,1.0016299908605677,0.8653037179117589
0.05,3.735004599267865,0.0014456831653699542,0.0014433756729740647,1.0015986776271038,0.8653037178740028
0.05,3.7524578917878086,0.0014456259068277568,0.0014433756729740647,1.0015590077454024,0.865303717826172
0.05,3.7699111843077517,0.0014455572124476529,0.0014433756729740647,1.0015114148827886,0.8653037177687912
0.05,3.7873644768276953,0.0014454778332891312,0.0014433756729740647,1.00145641938854,0.8653037177024885
0.05,3.8048177693476384,0.0014453886373645584,0.0014433756729740647,1.0013946226392647,0.8653037176279905
0.05,3.822271061867582,0.0014452906002017762,0.0014433756729740647,1.0013267005004773,0.8653037175461137
0.05,3.839724354387525,0.0014451847942331217,0.0014433756729740647,1.001253395975096,0.8653037174577547
0.05,3.857177646907468,0.001445072377117105,0.0014433756729740647,1.0011755111124634,0.8653037173638818
0.05,3.8746309394274117,0.0014449545791258552,0.0014433756729740647,1.0010938982701136,0.8653037172655235
0.05,3.8920842319473548,0.001444832689723948,0.0014433756729740647,1.0010094508153107,0.8653037171637574
0.05,3.9095375244672983,0.0014447080434937417,0.0014433756729740647,1.000923093373835,0.8653037170596987
0.05,3.9269908169872414,0.0014445820055509425,0.0014433756729740647,1.0008357717255911,0.865303716954487
0.05,3.944444109507185,0.0014444559566108453,0.0014433756729740647,1.0007484424581956,0.8653037168492754
0.05,3.961897402027128,0.0014443312778688016,0.0014433756729740647,1.0006620624918583,0.8653037167452164
0.05,3.9793506945470716,0.001444209335861355,0.0014433756729740647,1.0005775785908684,0.8653037166434504
0.05,3.9968039870670147,0.001444091467469852,0.0014433756729740647,1.0004959169737928,0.8653037165450922
0.05,4.014257279586958,0.0014439789652365585,0.0014433756729740647,1.000417973140181,0.8653037164512193
0.05,4.031710572106901,0.0014438730631526867,0.0014433756729740647,1.0003446020242237,0.8653037163628604
0.05,4.049163864626845,0.001443774923078145,0.0014433756729740647,1.0002766085860777,0.8653037162809833
0.05,4.066617157146788,0.0014436856219421303,0.0014433756729740647,1.0002147389441773,0.8653037162064854
0.05,4.084070449666731,0.0014436061398717319,0.0014433756729740647,1.0001596721504888,0.8653037161401829
0.05,4.101523742186674,0.0014435373493765172,0.0014433756729740647,1.000112012697373,0.8653037160828019
0.05,4.118977034706618,0.0014434800057163291,0.0014433756729740647,1.000072283844198,0.8653037160349712
0.05,4.136430327226561,0.0014434347385570276,0.0014433756729740647,1.000040921836268,0.8653037159972151
0.05,4.153883619746504,0.001443402045010259,0.0014433756729740647,1.000018271082635,0.865303715969947
0.05,4.171336912266447,0.0014433822841365834,0.0014433756729740647,1.0000045803477517,0.8653037159534656
0.05,4.1887902047863905,0.0014433756729739266,0.0014433756729740647,0.9999999999999043,0.8653037159479516
0.05,4.2062434973063345,0.0014433822841366033,0.0014433756729740647,1.0000045803477655,0.8653037159534656
0.05,4.223696789826278,0.001443402045010221,0.0014433756729740647,1.0000182710826087,0.865303715969947
0.05,4.241150082346221,0.0014434347385570304,0.0014433756729740647,1.00004092183627,0.865303715997215
0.05,4.258603374866164,0.0014434800057164382,0.0014433756729740647,1.0000722838442735,0.8653037160349712
0.05,4.276056667386108,0.0014435373493765905,0.0014433756729740647,1.000112012697424,0.865303716082802
0.05,4.293509959906051,0.001443606139871771,0.0014433756729740647,1.000159672150516,0.8653037161401829
0.05,4.310963252425994,0.0014436856219420984,0.0014433756729740647,1.0002147389441551,0.8653037162064857
0.05,4.328416544945937,0.001443774923078239,0.0014433756729740647,1.0002766085861428,0.8653037162809835
0.05,4.34586983746588,0.0014438730631527242,0.0014433756729740647,1.0003446020242497,0.8653037163628603
0.05,4.363323129985824,0.001443978965236714,0.0014433756729740647,1.0004179731402887,0.8653037164512194
0.05,4.380776422505767,0.001444091467469944,0.0014433756729740647,1.0004959169738565,0.8653037165450921
0.05,4.39822971502571,0.0014442093358615858,0.0014433756729740647,1.0005775785910285,0.8653037166434504
0.05,4.4156830075456535,0.0014443312778689356,0.0014433756729740647,1.000662062491951,0.8653037167452166
0.05,4.4331363000655974,0.001444455956611097,0.0014433756729740647,1.0007484424583701,0.8653037168492754
0.05,4.4505895925855405,0.0014445820055512028,0.0014433756729740647,1.0008357717257714,0.8653037169544869
0.05,4.468042885105484,0.001444708043494063,0.0014433756729740647,1.0009230933740576,0.8653037170596986
0.05,4.485496177625427,0.0014448326897241986,0.0014433756729740647,1.0010094508154843,0.8653037171637574
0.05,4.50294947014537,0.0014449545791260577,0.0014433756729740647,1.001093898270254,0.8653037172655235
0.05,4.520402762665314,0.0014450723771173392,0.0014433756729740647,1.0011755111126257,0.865303717363882
0.05,4.537856055185257,0.0014451847942333086,0.0014433756729740647,1.0012533959752254,0.8653037174577547
0.05,4.5553093477052,0.0014452906002019826,0.0014433756729740647,1.0013267005006203,0.8653037175461136
0.05,4.572762640225143,0.0014453886373645625,0.0014433756729740647,1.0013946226392676,0.8653037176279907
0.05,4.590215932745087,0.0014454778332893782,0.0014433756729740647,1.0014564193887112,0.8653037177024886
0.05,4.60766922526503,0.0014455572124479953,0.0014433756729740647,1.001511414883026,0.865303717768791
0.05,4.625122517784973,0.0014456259068280177,0.0014433756729740647,1.0015590077455832,0.865303717826172
0.05,4.642575810304916,0.0014456831653704883,0.0014433756729740647,1.0015986776274737,0.8653037178740028
0.05,4.6600291028248595,0.001445728362129551,0.0014433756729740647,1.0016299908606874,0.865303717911759
0.05,4.6774823953448035,0.001445761003071119,0.0014433756729740647,1.0016526051683685,0.865303717939027
0.05,4.694935687864747,0.0014457807314328967,0.0014433756729740647,1.0016662733783481,0.8653037179555085
0.05,4.71238898038469,0.0014457873315975034,0.0014433756729740647,1.001670846106523,0.8653037179610223
0.05,4.729842272904633,0.0014457807314322293,0.0014433756729740647,1.0016662733778856,0.8653037179555084
0.05,4.747295565424577,0.0014457610030709064,0.0014433756729740647,1.0016526051682213,0.865303717939027
0.05,4.76474885794452,0.001445728362129567,0.0014433756729740647,1.0016299908606985,0.865303717911759
0.05,4.782202150464463,0.0014456831653705115,0.0014433756729740647,1.0015986776274899,0.8653037178740028
0.05,4.799655442984406,0.0014456259068279347,0.0014433756729740647,1.0015590077455256,0.8653037178261721
0.05,4.817108735504349,0.001445557212448107,0.0014433756729740647,1.0015114148831032,0.865303717768791
0.05,4.834562028024293,0.0014454778332894094,0.0014433756729740647,1.0014564193887328,0.8653037177024886
0.05,4.852015320544236,0.0014453886373646749,0.0014433756729740647,1.0013946226393455,0.8653037176279905
0.05,4.869468613064179,0.0014452906002022582,0.0014433756729740647,1.0013267005008113,0.8653037175461136
0.05,4.886921905584122,0.0014451847942334403,0.0014433756729740647,1.0012533959753165,0.8653037174577547
0.05,4.904375198104066,0.001445072377117552,0.0014433756729740647,1.001175511112773,0.865303717363882
0.05,4.9218284906240095,0.001444954579125911,0.0014433756729740647,1.0010938982701525,0.8653037172655235
0.05,4.939281783143953,0.0014448326897240156,0.0014433756729740647,1.0010094508153575,0.8653037171637574
0.05,4.956735075663896,0.001444708043494086,0.0014433756729740647,1.0009230933740736,0.8653037170596986
0.05,4.974188368183839,0.0014445820055511568,0.0014433756729740647,1.0008357717257397,0.865303716954487
0.05,4.991641660703783,0.0014444559566110023,0.0014433756729740647,1.0007484424583044,0.8653037168492753
0.05,5.009094953223726,0.0014443312778692772,0.0014433756729740647,1.0006620624921878,0.8653037167452166
0.05,5.026548245743669,0.0014442093358615204,0.0014433756729740647,1.0005775785909832,0.8653037166434505
0.05,5.044001538263612,0.0014440914674700676,0.0014433756729740647,1.000495916973942,0.8653037165450922
0.05,5.061454830783556,0.001443978965236882,0.0014433756729740647,1.000417973140405,0.8653037164512196
0.05,5.078908123303499,0.001443873063152913,0.0014433756729740647,1.0003446020243805,0.8653037163628604
0.05,5.096361415823442,0.0014437749230783625,0.0014433756729740647,1.0002766085862285,0.8653037162809833
0.05,5.113814708343385,0.0014436856219423378,0.0014433756729740647,1.000214738944321,0.8653037162064856
0.05,5.1312680008633285,0.0014436061398717481,0.0014433756729740647,1.0001596721505002,0.8653037161401828
0.05,5.1487212933832724,0.0014435373493766994,0.0014433756729740647,1.0001120126974994,0.8653037160828018
0.05,5.1661745859032155,0.0014434800057165202,0.0014433756729740647,1.0000722838443303,0.8653037160349714
0.05,5.183627878423159,0.0014434347385572366,0.0014433756729740647,1.000040921836413,0.865303715997215
0.05,5.201081170943102,0.00144340204501029,0.0014433756729740647,1.0000182710826566,0.865303715969947
0.05,5.218534463463046,0.0014433822841367475,0.0014433756729740647,1.0000045803478654,0.8653037159534657
0.05,5.235987755982989,0.0014433756729742267,0.0014433756729740647,1.0000000000001121,0.8653037159479517
0.05,5.253441048502932,0.0014433822841365526,0.0014433756729740647,1.0000045803477304,0.8653037159534656
0.05,5.270894341022875,0.001443402045010346,0.0014433756729740647,1.0000182710826953,0.8653037159699469
0.05,5.288347633542818,0.0014434347385572019,0.0014433756729740647,1.0000409218363888,0.865303715997215
0.05,5.305800926062762,0.0014434800057164581,0.0014433756729740647,1.0000722838442875,0.8653037160349714
0.05,5.323254218582705,0.0014435373493765491,0.0014433756729740647,1.0001120126973952,0.8653037160828019
0.05,5.340707511102648,0.001443606139871693,0.0014433756729740647,1.000159672150462,0.8653037161401829
0.05,5.358160803622591,0.001443685621942336,0.0014433756729740647,1.00021473894432,0.8653037162064856
0.05,5.375614096142535,0.0014437749230783105,0.0014433756729740647,1.0002766085861923,0.8653037162809836
0.05,5.3930673886624785,0.0014438730631529371,0.0014433756729740647,1.0003446020243971,0.8653037163628605
0.05,5.410520681182422,0.001443978965236579,0.0014433756729740647,1.0004179731401952,0.8653037164512194
0.05,5.427973973702365,0.0014440914674699109,0.0014433756729740647,1.0004959169738334,0.8653037165450921
0.05,5.445427266222308,0.0014442093358615024,0.0014433756729740647,1.0005775785909707,0.8653037166434505
0.05,5.462880558742252,0.00144433127786874,0.0014433756729740647,1.0006620624918157,0.8653037167452167
0.05,5.480333851262195,0.0014444559566111018,0.0014433756729740647,1.0007484424583735,0.8653037168492753
0.05,5.497787143782138,0.0014445820055512338,0.0014433756729740647,1.000835771725793,0.865303716954487
0.05,5.515240436302081,0.0014447080434939299,0.0014433756729740647,1.0009230933739655,0.8653037170596987
0.05,5.532693728822025,0.0014448326897241242,0.0014433756729740647,1.0010094508154328,0.8653037171637575
0.05,5.550147021341968,0.00144495457912574,0.0014433756729740647,1.001093898270034,0.8653037172655236
0.05,5.567600313861911,0.0014450723771174468,0.0014433756729740647,1.0011755111127,0.8653037173638818
0.05,5.585053606381854,0.001445184794233134,0.0014433756729740647,1.0012533959751044,0.8653037174577549
0.05,5.602506898901797,0.0014452906002019247,0.0014433756729740647,1.0013267005005801,0.8653037175461136
0.05,5.619960191421741,0.0014453886373645382,0.0014433756729740647,1.0013946226392507,0.8653037176279906
0.05,5.6374134839416845,0.0014454778332891741,0.0014433756729740647,1.0014564193885698,0.8653037177024885
0.05,5.654866776461628,0.001445557212447804,0.0014433756729740647,1.0015114148828934,0.8653037177687912
0.05,5.672320068981571,0.0014456259068278666,0.0014433756729740647,1.0015590077454786,0.8653037178261722
0.05,5.689773361501515,0.0014456831653700826,0.0014433756729740647,1.0015986776271928,0.8653037178740026
0.05,5.707226654021458,0.0014457283621295888,0.0014433756729740647,1.0016299908607136,0.8653037179117589
0.05,5.724679946541401,0.0014457610030707466,0.0014433756729740647,1.0016526051681105,0.865303717939027
0.05,5.742133239061344,0.0014457807314324888,0.0014433756729740647,1.0016662733780655,0.8653037179555084
0.05,5.759586531581287,0.0014457873315972289,0.0014433756729740647,1.0016708461063328,0.8653037179610223
0.05,5.777039824101231,0.0014457807314323854,0.0014433756729740647,1.001666273377994,0.8653037179555085
0.05,5.794493116621174,0.001445761003070767,0.0014433756729740647,1.0016526051681247,0.865303717939027
0.05,5.811946409141117,0.0014457283621295775,0.0014433756729740647,1.0016299908607058,0.8653037179117591
0.05,5.82939970166106,0.0014456831653701866,0.0014433756729740647,1.0015986776272647,0.8653037178740028
0.05,5.846852994181004,0.0014456259068275899,0.0014433756729740647,1.001559007745287,0.8653037178261722
0.05,5.8643062867009474,0.0014455572124477377,0.0014433756729740647,1.0015114148828475,0.8653037177687911
0.05,5.8817595792208905,0.0014454778332892732,0.0014433756729740647,1.0014564193886384,0.8653037177024886
0.05,5.899212871740834,0.0014453886373644376,0.0014433756729740647,1.0013946226391812,0.8653037176279905
0.05,5.916666164260777,0.001445290600201741,0.0014433756729740647,1.001326700500453,0.8653037175461137
0.05,5.934119456780721,0.0014451847942333008,0.0014433756729740647,1.00125339597522,0.8653037174577546
0.05,5.951572749300664,0.0014450723771171818,0.0014433756729740647,1.0011755111125167,0.865303717363882
0.05,5.969026041820607,0.0014449545791260685,0.0014433756729740647,1.0010938982702615,0.8653037172655235
0.05,5.98647933434055,0.0014448326897238204,0.0014433756729740647,1.0010094508152223,0.8653037171637574
0.05,6.003932626860494,0.0014447080434938228,0.0014433756729740647,1.000923093373891,0.8653037170596987
0.05,6.021385919380437,0.0014445820055513342,0.0014433756729740647,1.0008357717258625,0.865303716954487
0.05,6.03883921190038,0.0014444559566108323,0.0014433756729740647,1.0007484424581867,0.8653037168492754
0.05,6.056292504420323,0.0014443312778689428,0.0014433756729740647,1.0006620624919562,0.8653037167452166
0.05,6.073745796940266,0.0014442093358613623,0.0014433756729740647,1.0005775785908735,0.8653037166434505
0.05,6.09119908946021,0.0014440914674699113,0.0014433756729740647,1.0004959169738339,0.8653037165450923
0.05,6.1086523819801535,0.0014439789652363833,0.0014433756729740647,1.0004179731400595,0.8653037164512194
0.05,6.126105674500097,0.0014438730631528463,0.0014433756729740647,1.000344602024334,0.8653037163628604
0.05,6.14355896702004,0.0014437749230779657,0.0014433756729740647,1.0002766085859536,0.8653037162809833
0.05,6.161012259539984,0.0014436856219420268,0.0014433756729740647,1.0002147389441056,0.8653037162064854
0.05,6.178465552059927,0.001443606139871572,0.0014433756729740647,1.0001596721503783,0.8653037161401829
0.05,6.19591884457987,0.0014435373493765502,0.0014433756729740647,1.000112012697396,0.8653037160828019
0.05,6.213372137099813,0.0014434800057166136,0.0014433756729740647,1.0000722838443952,0.8653037160349714
0.05,6.230825429619756,0.0014434347385568708,0.0014433756729740647,1.0000409218361594,0.865303715997215
0.05,6.2482787221397,0.0014434020450101435,0.0014433756729740647,1.000018271082555,0.8653037159699469
0.05,6.265732014659643,0.0014433822841361157,0.0014433756729740647,1.0000045803474278,0.8653037159534656
0.05,6.283185307179586,0.0014433756729739233,0.0014433756729740647,0.9999999999999021,0.8653037159479517
0.1,0.0,0.005773502691896248,0.005773502691896259,0.9999999999999982,0.8631386524384903
0.1,0.017453292519943295,0.005773609542937506,0.005773502691896259,1.0000185071432282,0.8631386527958512
0.1,0.03490658503988659,0.0057739289135909965,0.005773502691896259,1.0000738237630573,0.8631386538640178
0.1,0.05235987755982989,0.005774457269924873,0.005773502691896259,1.0001653377645348,0.8631386556312874
0.1,0.06981317007977318,0.005775188766803814,0.005773502691896259,1.0002920367405252,0.8631386580782973
0.1,0.08726646259971647,0.005776115314422568,0.005773502691896259,1.0004525194956566,0.8631386611782377
0.1,0.10471975511965978,0.005777226670268835,0.005773502691896259,1.000645011974759,0.8631386648971449
0.1,0.12217304763960307,0.005778510555364035,0.005773502691896259,1.0008673873963556,0.8631386691942737
0.1,0.13962634015954636,0.005779952793323551,0.005773502691896259,1.0011171903386042,0.8631386740225442
0.1,0.15707963267948966,0.00578153747051377,0.005773502691896259,1.0013916644793097,0.8631386793290569
0.1,0.17453292519943295,0.005783247115338352,0.005773502691896259,1.001687783649217,0.8631386850556718
0.1,0.19198621771937624,0.005785062894462525,0.005773502691896259,1.0020022858190563,0.8631386911396478
0.1,0.20943951023931956,0.0057869648236277505,0.005773502691896259,1.002331709613713,0.8631386975143271
0.1,0.22689280275926285,0.005788931990535262,0.005773502691896259,1.0026724329167906,0.8631387041098678
0.1,0.24434609527920614,0.005790942787199866,0.005773502691896259,1.0030207131154691,0.8631387108540073
0.1,0.2617993877991494,0.0057929751490774384,0.005773502691896259,1.0033727285186012,0.8631387176728555
0.1,0.2792526803190927,0.005795006798250866,0.005773502691896259,1.0037246204777543,0.8631387244917043
0.1,0.29670597283903605,0.005797015487951742,0.005773502691896259,1.0040725357396103,0.863138731235844
0.1,0.3141592653589793,0.005798979245716457,0.005773502691896259,1.0044126685618346,0.8631387378313851
0.1,0.33161255787892263,0.005800876612549907,0.005773502691896259,1.0047413021374476,0.8631387442060652
0.1,0.3490658503988659,0.005802686875543758,0.005773502691896259,1.005054848885489,0.8631387502900421
0.1,0.3665191429188092,0.005804390291513987,0.005773502691896259,1.005349889186175,0.863138756016658
0.1,0.3839724354387525,0.005805968299353087,0.005773502691896259,1.0056232081613814,0.8631387613231716
0.1,0.4014257279586958,0.005807403718944039,0.005773502691896259,1.0058718301275522,0.8631387661514429
0.1,0.4188790204786391,0.005808680934648823,0.005773502691896259,1.0060930503768433,0.8631387704485729
0.1,0.4363323129985824,0.005809786061569938,0.005773502691896259,1.0062844639744617,0.8631387741674811
0.1,0.4537856055185257,0.005810707092967059,0.005773502691896259,1.0064439912919796,0.8631387772674222
0.1,0.47123889803846897,0.0058114340274196315,0.005773502691896259,1.0065699000325423,0.863138779714433
0.1,0.4886921905584123,0.005811958974527836,0.005773502691896259,1.006660823538812,0.863138781481703
0.1,0.5061454830783556,0.005812276238161954,0.005773502691896259,1.0067157752121805,0.8631387825498699
0.1,0.5235987755982988,0.005812382376479587,0.005773502691896259,1.0067341589080576,0.8631387829072306
0.1,0.5410520681182421,0.005812276238161965,0.005773502691896259,1.0067157752121825,0.8631387825498699
0.1,0.5585053606381855,0.005811958974527967,0.005773502691896259,1.0066608235388348,0.863138781481703
0.1,0.5759586531581288,0.005811434027419676,0.005773502691896259,1.00656990003255,0.8631387797144329
0.1,0.5934119456780721,0.005810707092967177,0.005773502691896259,1.006443991292,0.8631387772674223
0.1,0.6108652381980153,0.005809786061570189,0.005773502691896259,1.006284463974505,0.863138774167481
0.1,0.6283185307179586,0.005808680934648812,0.005773502691896259,1.0060930503768415,0.8631387704485729
0.1,0.6457718232379019,0.005807403718944009,0.005773502691896259,1.005871830127547,0.863138766151443
0.1,0.6632251157578453,0.0058059682993528315,0.005773502691896259,1.005623208161337,0.8631387613231714
0.1,0.6806784082777885,0.005804390291513717,0.005773502691896259,1.0053498891861283,0.863138756016658
0.1,0.6981317007977318,0.005802686875543903,0.005773502691896259,1.005054848885514,0.8631387502900418
0.1,0.7155849933176751,0.0058008766125501095,0.005773502691896259,1.004741302137483,0.8631387442060653
0.1,0.7330382858376184,0.005798979245716685,0.005773502691896259,1.0044126685618742,0.8631387378313852
0.1,0.7504915783575618,0.005797015487951903,0.005773502691896259,1.004072535739638,0.863138731235844
0.1,0.767944870877505,0.005795006798251096,0.005773502691896259,1.0037246204777943,0.8631387244917041
0.1,0.7853981633974483,0.005792975149077389,0.005773502691896259,1.0033727285185927,0.8631387176728555
0.1,0.8028514559173916,0.0057909427872002255,0.005773502691896259,1.0030207131155313,0.8631387108540073
0.1,0.8203047484373349,0.0057889319905353835,0.005773502691896259,1.0026724329168117,0.8631387041098675
0.1,0.8377580409572782,0.00578696482362778,0.005773502691896259,1.002331709613718,0.8631386975143273
0.1,0.8552113334772214,0.0057850628944626364,0.005773502691896259,1.0020022858190754,0.8631386911396477
0.1,0.8726646259971648,0.005783247115338363,0.005773502691896259,1.001687783649219,0.8631386850556717
0.1,0.8901179185171081,0.005781537470514014,0.005773502691896259,1.001391664479352,0.8631386793290567
0.1,0.9075712110370514,0.005779952793323481,0.005773502691896259,1.0011171903385923,0.8631386740225442
0.1,0.9250245035569946,0.005778510555364164,0.005773502691896259,1.000867387396378,0.8631386691942737
0.1,0.9424777960769379,0.005777226670268995,0.005773502691896259,1.0006450119747867,0.8631386648971447
0.1,0.9599310885968813,0.005776115314422621,0.005773502691896259,1.0004525194956657,0.8631386611782377
0.1,0.9773843811168246,0.005775188766804197,0.005773502691896259,1.0002920367405916,0.8631386580782971
0.1,0.9948376736367679,0.005774457269925061,0.005773502691896259,1.0001653377645674,0.8631386556312872
0.1,1.0122909661567112,0.005773928913591358,0.005773502691896259,1.00007382376312,0.8631386538640178
0.1,1.0297442586766545,0.005773609542937323,0.005773502691896259,1.0000185071431966,0.8631386527958512
0.1,1.0471975511965976,0.005773502691896146,0.005773502691896259,0.9999999999999805,0.8631386524384905
